website_session_id,created_at,user_id,is_repeat_session,utm_source,utm_campaign,utm_content,device_type,http_referer
206406,"2014-03-01 04:17:28",178822,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
206407,"2014-03-01 04:42:58",178823,0,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
206408,"2014-03-01 04:51:09",178824,0,bsearch,nonbrand,b_ad_1,desktop,https://www.bsearch.com
206409,"2014-03-01 04:55:17",178825,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
206410,"2014-03-01 05:05:14",178826,0,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
206411,"2014-03-01 05:21:50",178827,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
206412,"2014-03-01 05:25:37",147365,1,gsearch,brand,g_ad_2,mobile,https://www.gsearch.com
206413,"2014-03-01 05:29:11",178828,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
206414,"2014-03-01 05:42:52",178829,0,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
206415,"2014-03-01 05:49:40",178830,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
206416,"2014-03-01 06:04:40",178831,0,NULL,NULL,NULL,mobile,NULL
206417,"2014-03-01 06:17:17",178832,0,socialbook,pilot,social_ad_1,mobile,https://www.socialbook.com
206418,"2014-03-01 06:28:09",178833,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
206419,"2014-03-01 06:31:21",178834,0,socialbook,pilot,social_ad_1,desktop,https://www.socialbook.com
206420,"2014-03-01 06:37:17",178835,0,NULL,NULL,NULL,desktop,https://www.gsearch.com
206421,"2014-03-01 06:45:08",178836,0,bsearch,nonbrand,b_ad_1,desktop,https://www.bsearch.com
206422,"2014-03-01 06:45:29",160359,1,gsearch,brand,g_ad_2,mobile,https://www.gsearch.com
206423,"2014-03-01 06:55:26",178837,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
206424,"2014-03-01 06:57:01",139106,1,gsearch,brand,g_ad_2,mobile,https://www.gsearch.com
206425,"2014-03-01 07:10:39",159753,1,NULL,NULL,NULL,mobile,NULL
206426,"2014-03-01 07:16:09",140271,1,NULL,NULL,NULL,mobile,https://www.gsearch.com
206427,"2014-03-01 07:18:14",178838,0,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
206428,"2014-03-01 07:34:41",178839,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
206429,"2014-03-01 07:53:24",178840,0,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
206430,"2014-03-01 07:54:43",178841,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
206431,"2014-03-01 07:58:36",178842,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
206432,"2014-03-01 08:06:28",178843,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
206433,"2014-03-01 08:09:12",153577,1,gsearch,brand,g_ad_2,mobile,https://www.gsearch.com
206434,"2014-03-01 08:19:25",162091,1,NULL,NULL,NULL,desktop,NULL
206435,"2014-03-01 08:24:35",178844,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
206436,"2014-03-01 08:24:52",178845,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
206437,"2014-03-01 08:27:48",178846,0,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
206438,"2014-03-01 08:28:54",178847,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
206439,"2014-03-01 08:36:29",178848,0,bsearch,nonbrand,b_ad_1,desktop,https://www.bsearch.com
206440,"2014-03-01 08:36:38",178849,0,NULL,NULL,NULL,desktop,NULL
206441,"2014-03-01 08:54:13",178850,0,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
206442,"2014-03-01 08:55:43",178851,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
206443,"2014-03-01 09:01:51",178852,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
206444,"2014-03-01 09:02:03",178853,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
206445,"2014-03-01 09:02:13",178854,0,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
206446,"2014-03-01 09:11:43",178855,0,bsearch,nonbrand,b_ad_1,desktop,https://www.bsearch.com
206447,"2014-03-01 09:13:01",152608,1,NULL,NULL,NULL,mobile,https://www.gsearch.com
206448,"2014-03-01 09:17:35",175332,1,NULL,NULL,NULL,desktop,https://www.gsearch.com
206449,"2014-03-01 09:17:44",175094,1,NULL,NULL,NULL,mobile,NULL
206450,"2014-03-01 09:20:42",178856,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
206451,"2014-03-01 09:21:43",178857,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
206452,"2014-03-01 09:25:37",178858,0,bsearch,nonbrand,b_ad_1,desktop,https://www.bsearch.com
206453,"2014-03-01 09:28:09",178859,0,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
206454,"2014-03-01 09:29:49",178860,0,NULL,NULL,NULL,mobile,NULL
206455,"2014-03-01 09:31:53",178861,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
206456,"2014-03-01 09:35:34",178862,0,socialbook,pilot,social_ad_1,desktop,https://www.socialbook.com
206457,"2014-03-01 09:40:10",178863,0,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
206458,"2014-03-01 09:40:19",166538,1,gsearch,brand,g_ad_2,mobile,https://www.gsearch.com
206459,"2014-03-01 09:43:23",178864,0,bsearch,nonbrand,b_ad_1,desktop,https://www.bsearch.com
206460,"2014-03-01 09:43:25",169340,1,NULL,NULL,NULL,desktop,https://www.gsearch.com
206461,"2014-03-01 09:48:33",178865,0,socialbook,pilot,social_ad_1,mobile,https://www.socialbook.com
206462,"2014-03-01 09:51:08",178866,0,socialbook,pilot,social_ad_1,mobile,https://www.socialbook.com
206463,"2014-03-01 09:54:18",150637,1,NULL,NULL,NULL,desktop,NULL
206464,"2014-03-01 09:59:25",178867,0,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
206465,"2014-03-01 10:03:30",178868,0,socialbook,pilot,social_ad_1,desktop,https://www.socialbook.com
206466,"2014-03-01 10:04:53",178869,0,gsearch,brand,g_ad_2,mobile,https://www.gsearch.com
206467,"2014-03-01 10:06:13",178870,0,socialbook,pilot,social_ad_1,mobile,https://www.socialbook.com
206468,"2014-03-01 10:06:23",178871,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
206469,"2014-03-01 10:08:45",178872,0,gsearch,brand,g_ad_2,desktop,https://www.gsearch.com
206470,"2014-03-01 10:10:58",163208,1,NULL,NULL,NULL,desktop,https://www.gsearch.com
206471,"2014-03-01 10:19:05",172232,1,NULL,NULL,NULL,desktop,NULL
206472,"2014-03-01 10:19:21",178873,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
206473,"2014-03-01 10:21:24",178874,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
206474,"2014-03-01 10:26:47",178875,0,NULL,NULL,NULL,desktop,https://www.gsearch.com
206475,"2014-03-01 10:29:32",178876,0,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
206476,"2014-03-01 10:30:18",178877,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
206477,"2014-03-01 10:30:34",178878,0,socialbook,pilot,social_ad_1,mobile,https://www.socialbook.com
206478,"2014-03-01 10:30:59",178879,0,gsearch,brand,g_ad_2,desktop,https://www.gsearch.com
206479,"2014-03-01 10:35:54",178880,0,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
206480,"2014-03-01 10:36:14",178881,0,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
206481,"2014-03-01 10:39:41",178882,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
206482,"2014-03-01 10:42:23",178883,0,socialbook,pilot,social_ad_1,mobile,https://www.socialbook.com
206483,"2014-03-01 10:45:56",178884,0,NULL,NULL,NULL,desktop,NULL
206484,"2014-03-01 10:49:47",178885,0,bsearch,brand,b_ad_2,desktop,https://www.bsearch.com
206485,"2014-03-01 10:50:53",178886,0,socialbook,pilot,social_ad_1,mobile,https://www.socialbook.com
206486,"2014-03-01 10:54:00",178887,0,socialbook,pilot,social_ad_1,mobile,https://www.socialbook.com
206487,"2014-03-01 10:55:37",178888,0,gsearch,brand,g_ad_2,desktop,https://www.gsearch.com
206488,"2014-03-01 10:58:48",178889,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
206489,"2014-03-01 11:00:19",178890,0,NULL,NULL,NULL,desktop,NULL
206490,"2014-03-01 11:01:45",178891,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
206491,"2014-03-01 11:03:27",178892,0,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
206492,"2014-03-01 11:04:50",178893,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
206493,"2014-03-01 11:06:17",178894,0,socialbook,pilot,social_ad_1,mobile,https://www.socialbook.com
206494,"2014-03-01 11:06:28",178895,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
206495,"2014-03-01 11:06:46",178896,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
206496,"2014-03-01 11:09:39",178897,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
206497,"2014-03-01 11:18:37",178898,0,gsearch,brand,g_ad_2,mobile,https://www.gsearch.com
206498,"2014-03-01 11:20:22",178899,0,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
206499,"2014-03-01 11:20:27",178900,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
206500,"2014-03-01 11:22:30",178901,0,socialbook,pilot,social_ad_1,mobile,https://www.socialbook.com
206501,"2014-03-01 11:23:54",178902,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
206502,"2014-03-01 11:25:21",178903,0,socialbook,pilot,social_ad_1,desktop,https://www.socialbook.com
206503,"2014-03-01 11:31:00",178904,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
206504,"2014-03-01 11:31:41",178905,0,gsearch,brand,g_ad_2,desktop,https://www.gsearch.com
206505,"2014-03-01 11:32:31",178906,0,gsearch,brand,g_ad_2,desktop,https://www.gsearch.com
206506,"2014-03-01 11:32:37",178907,0,gsearch,brand,g_ad_2,desktop,https://www.gsearch.com
206507,"2014-03-01 11:34:37",178908,0,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
206508,"2014-03-01 11:35:21",178909,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
206509,"2014-03-01 11:35:48",178910,0,NULL,NULL,NULL,desktop,NULL
206510,"2014-03-01 11:57:54",178911,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
206511,"2014-03-01 12:01:58",178912,0,bsearch,nonbrand,b_ad_1,desktop,https://www.bsearch.com
206512,"2014-03-01 12:08:40",178913,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
206513,"2014-03-01 12:13:38",178914,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
206514,"2014-03-01 12:14:17",178915,0,socialbook,pilot,social_ad_1,mobile,https://www.socialbook.com
206515,"2014-03-01 12:14:27",178916,0,socialbook,pilot,social_ad_1,mobile,https://www.socialbook.com
206516,"2014-03-01 12:16:21",178917,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
206517,"2014-03-01 12:19:28",178918,0,socialbook,pilot,social_ad_1,mobile,https://www.socialbook.com
206518,"2014-03-01 12:21:56",178919,0,socialbook,pilot,social_ad_1,mobile,https://www.socialbook.com
206519,"2014-03-01 12:23:30",178920,0,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
206520,"2014-03-01 12:32:16",178921,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
206521,"2014-03-01 12:32:50",178922,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
206522,"2014-03-01 12:39:22",167954,1,NULL,NULL,NULL,mobile,https://www.gsearch.com
206523,"2014-03-01 12:39:34",178923,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
206524,"2014-03-01 12:41:37",178924,0,bsearch,nonbrand,b_ad_1,desktop,https://www.bsearch.com
206525,"2014-03-01 12:45:06",178925,0,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
206526,"2014-03-01 12:45:53",178926,0,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
206527,"2014-03-01 12:50:49",178927,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
206528,"2014-03-01 12:51:06",172910,1,bsearch,brand,b_ad_2,desktop,https://www.bsearch.com
206529,"2014-03-01 12:52:11",178928,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
206530,"2014-03-01 12:53:56",178929,0,socialbook,pilot,social_ad_1,desktop,https://www.socialbook.com
206531,"2014-03-01 12:54:22",178930,0,bsearch,nonbrand,b_ad_1,desktop,https://www.bsearch.com
206532,"2014-03-01 13:00:43",178931,0,NULL,NULL,NULL,desktop,https://www.gsearch.com
206533,"2014-03-01 13:06:22",178932,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
206534,"2014-03-01 13:07:02",137839,1,gsearch,brand,g_ad_2,desktop,https://www.gsearch.com
206535,"2014-03-01 13:09:44",178933,0,bsearch,nonbrand,b_ad_1,desktop,https://www.bsearch.com
206536,"2014-03-01 13:20:08",178934,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
206537,"2014-03-01 13:20:37",178935,0,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
206538,"2014-03-01 13:28:11",178936,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
206539,"2014-03-01 13:35:10",178937,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
206540,"2014-03-01 13:42:01",178938,0,bsearch,nonbrand,b_ad_1,mobile,https://www.bsearch.com
206541,"2014-03-01 13:48:34",178939,0,socialbook,pilot,social_ad_1,desktop,https://www.socialbook.com
206542,"2014-03-01 13:51:45",178940,0,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
206543,"2014-03-01 14:03:10",178941,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
206544,"2014-03-01 14:04:06",178942,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
206545,"2014-03-01 14:06:15",178943,0,socialbook,pilot,social_ad_1,mobile,https://www.socialbook.com
206546,"2014-03-01 14:17:42",178944,0,socialbook,pilot,social_ad_1,mobile,https://www.socialbook.com
206547,"2014-03-01 14:21:02",178945,0,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
206548,"2014-03-01 14:23:26",178946,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
206549,"2014-03-01 14:24:29",178947,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
206550,"2014-03-01 14:24:56",178948,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
206551,"2014-03-01 14:28:42",172871,1,gsearch,brand,g_ad_2,mobile,https://www.gsearch.com
206552,"2014-03-01 14:32:01",178949,0,bsearch,nonbrand,b_ad_1,desktop,https://www.bsearch.com
206553,"2014-03-01 14:34:16",178950,0,socialbook,pilot,social_ad_1,desktop,https://www.socialbook.com
206554,"2014-03-01 14:38:19",178951,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
206555,"2014-03-01 14:42:59",178952,0,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
206556,"2014-03-01 14:47:10",178953,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
206557,"2014-03-01 14:48:43",178954,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
206558,"2014-03-01 14:48:50",178955,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
206559,"2014-03-01 14:58:36",178956,0,bsearch,nonbrand,b_ad_1,desktop,https://www.bsearch.com
206560,"2014-03-01 14:59:40",178957,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
206561,"2014-03-01 15:02:15",178958,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
206562,"2014-03-01 15:10:49",178959,0,socialbook,pilot,social_ad_1,mobile,https://www.socialbook.com
206563,"2014-03-01 15:11:56",178960,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
206564,"2014-03-01 15:12:01",164735,1,bsearch,brand,b_ad_2,desktop,https://www.bsearch.com
206565,"2014-03-01 15:28:15",178961,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
206566,"2014-03-01 15:37:04",178962,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
206567,"2014-03-01 15:37:25",178963,0,NULL,NULL,NULL,mobile,https://www.gsearch.com
206568,"2014-03-01 15:46:49",178964,0,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
206569,"2014-03-01 15:51:12",178965,0,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
206570,"2014-03-01 15:54:15",178966,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
206571,"2014-03-01 16:05:20",134036,1,NULL,NULL,NULL,desktop,NULL
206572,"2014-03-01 16:10:50",178967,0,NULL,NULL,NULL,desktop,NULL
206573,"2014-03-01 16:11:53",146504,1,bsearch,brand,b_ad_2,desktop,https://www.bsearch.com
206574,"2014-03-01 16:14:50",178968,0,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
206575,"2014-03-01 16:19:49",178969,0,NULL,NULL,NULL,desktop,https://www.gsearch.com
206576,"2014-03-01 16:22:48",178970,0,NULL,NULL,NULL,mobile,https://www.gsearch.com
206577,"2014-03-01 16:25:47",178971,0,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
206578,"2014-03-01 16:26:57",178972,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
206579,"2014-03-01 16:30:23",178973,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
206580,"2014-03-01 16:30:53",178974,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
206581,"2014-03-01 16:32:58",178975,0,NULL,NULL,NULL,desktop,NULL
206582,"2014-03-01 16:34:03",178976,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
206583,"2014-03-01 16:37:46",178977,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
206584,"2014-03-01 16:42:34",178978,0,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
206585,"2014-03-01 17:04:29",166013,1,NULL,NULL,NULL,desktop,NULL
206586,"2014-03-01 17:07:37",178979,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
206587,"2014-03-01 17:08:36",178980,0,bsearch,nonbrand,b_ad_1,desktop,https://www.bsearch.com
206588,"2014-03-01 17:14:50",178981,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
206589,"2014-03-01 17:20:25",178982,0,gsearch,brand,g_ad_2,desktop,https://www.gsearch.com
206590,"2014-03-01 17:24:21",148893,1,NULL,NULL,NULL,mobile,https://www.gsearch.com
206591,"2014-03-01 17:24:52",178983,0,socialbook,pilot,social_ad_1,mobile,https://www.socialbook.com
206592,"2014-03-01 17:41:01",178984,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
206593,"2014-03-01 17:43:38",178985,0,socialbook,pilot,social_ad_1,mobile,https://www.socialbook.com
206594,"2014-03-01 17:44:03",178986,0,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
206595,"2014-03-01 17:49:46",159860,1,gsearch,brand,g_ad_2,mobile,https://www.gsearch.com
206596,"2014-03-01 17:53:51",178987,0,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
206597,"2014-03-01 17:57:05",178988,0,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
206598,"2014-03-01 17:59:22",156397,1,NULL,NULL,NULL,mobile,NULL
206599,"2014-03-01 18:02:14",178989,0,bsearch,nonbrand,b_ad_1,desktop,https://www.bsearch.com
206600,"2014-03-01 18:04:01",178990,0,socialbook,pilot,social_ad_1,mobile,https://www.socialbook.com
206601,"2014-03-01 18:07:56",164936,1,NULL,NULL,NULL,desktop,https://www.bsearch.com
206602,"2014-03-01 18:08:54",178991,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
206603,"2014-03-01 18:16:26",178992,0,socialbook,pilot,social_ad_1,mobile,https://www.socialbook.com
206604,"2014-03-01 18:23:15",178993,0,gsearch,brand,g_ad_2,mobile,https://www.gsearch.com
206605,"2014-03-01 18:36:56",178994,0,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
206606,"2014-03-01 18:40:25",178995,0,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
206607,"2014-03-01 18:57:38",178996,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
206608,"2014-03-01 18:58:30",178997,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
206609,"2014-03-01 19:00:17",133130,1,bsearch,brand,b_ad_2,desktop,https://www.bsearch.com
206610,"2014-03-01 19:02:12",175123,1,gsearch,brand,g_ad_2,mobile,https://www.gsearch.com
206611,"2014-03-01 19:06:32",178998,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
206612,"2014-03-01 19:07:15",167791,1,gsearch,brand,g_ad_2,desktop,https://www.gsearch.com
206613,"2014-03-01 19:08:42",178999,0,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
206614,"2014-03-01 19:10:41",159177,1,NULL,NULL,NULL,desktop,NULL
206615,"2014-03-01 19:17:02",147094,1,gsearch,brand,g_ad_2,mobile,https://www.gsearch.com
206616,"2014-03-01 19:21:24",179000,0,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
206617,"2014-03-01 19:21:25",179001,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
206618,"2014-03-01 19:21:30",179002,0,NULL,NULL,NULL,desktop,https://www.bsearch.com
206619,"2014-03-01 19:24:10",179003,0,socialbook,pilot,social_ad_1,mobile,https://www.socialbook.com
206620,"2014-03-01 19:30:09",179004,0,socialbook,pilot,social_ad_1,desktop,https://www.socialbook.com
206621,"2014-03-01 19:45:25",179005,0,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
206622,"2014-03-01 19:48:06",179006,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
206623,"2014-03-01 19:48:10",160968,1,NULL,NULL,NULL,mobile,https://www.gsearch.com
