website_session_id,created_at,user_id,is_repeat_session,utm_source,utm_campaign,utm_content,device_type,http_referer
190215,"2014-02-01 13:05:19",131857,1,gsearch,brand,g_ad_2,mobile,https://www.gsearch.com
190216,"2014-02-01 13:06:42",152319,1,NULL,NULL,NULL,desktop,NULL
190217,"2014-02-01 13:11:22",161986,1,gsearch,brand,g_ad_2,desktop,https://www.gsearch.com
190218,"2014-02-01 13:12:21",165062,0,gsearch,brand,g_ad_2,desktop,https://www.gsearch.com
190219,"2014-02-01 13:12:26",165063,0,socialbook,pilot,social_ad_1,mobile,https://www.socialbook.com
190220,"2014-02-01 13:12:50",165064,0,bsearch,nonbrand,b_ad_1,desktop,https://www.bsearch.com
190221,"2014-02-01 13:20:34",165065,0,socialbook,pilot,social_ad_1,mobile,https://www.socialbook.com
190222,"2014-02-01 13:21:56",165066,0,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
190223,"2014-02-01 13:23:11",165067,0,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
190224,"2014-02-01 13:31:12",165068,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
190225,"2014-02-01 13:31:51",134487,1,NULL,NULL,NULL,mobile,NULL
190226,"2014-02-01 13:32:11",165069,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
190227,"2014-02-01 13:34:24",165070,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
190228,"2014-02-01 13:34:52",165071,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
190229,"2014-02-01 13:34:54",165072,0,NULL,NULL,NULL,desktop,https://www.gsearch.com
190230,"2014-02-01 13:36:56",165073,0,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
190231,"2014-02-01 13:46:30",161888,1,NULL,NULL,NULL,mobile,NULL
190232,"2014-02-01 13:51:31",165074,0,socialbook,pilot,social_ad_1,mobile,https://www.socialbook.com
190233,"2014-02-01 13:53:51",165075,0,NULL,NULL,NULL,mobile,NULL
190234,"2014-02-01 13:54:00",165076,0,NULL,NULL,NULL,desktop,NULL
190235,"2014-02-01 14:03:40",165077,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
190236,"2014-02-01 14:13:02",165078,0,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
190237,"2014-02-01 14:18:39",146040,1,NULL,NULL,NULL,mobile,https://www.gsearch.com
190238,"2014-02-01 14:23:29",165079,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
190239,"2014-02-01 14:25:29",165080,0,socialbook,pilot,social_ad_1,mobile,https://www.socialbook.com
190240,"2014-02-01 14:27:20",165081,0,socialbook,pilot,social_ad_1,mobile,https://www.socialbook.com
190241,"2014-02-01 14:27:36",165082,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
190242,"2014-02-01 14:29:40",151341,1,NULL,NULL,NULL,desktop,NULL
190243,"2014-02-01 14:30:30",165083,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
190244,"2014-02-01 14:33:36",165084,0,bsearch,nonbrand,b_ad_1,desktop,https://www.bsearch.com
190245,"2014-02-01 14:34:16",165085,0,gsearch,brand,g_ad_2,desktop,https://www.gsearch.com
190246,"2014-02-01 14:40:34",165086,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
190247,"2014-02-01 14:44:26",143381,1,NULL,NULL,NULL,mobile,https://www.gsearch.com
190248,"2014-02-01 14:47:05",165087,0,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
190249,"2014-02-01 14:50:25",165088,0,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
190250,"2014-02-01 14:55:47",165089,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
190251,"2014-02-01 14:57:22",165090,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
190252,"2014-02-01 15:06:51",140219,1,NULL,NULL,NULL,desktop,https://www.bsearch.com
190253,"2014-02-01 15:08:18",165091,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
190254,"2014-02-01 15:09:14",165092,0,bsearch,nonbrand,b_ad_1,desktop,https://www.bsearch.com
190255,"2014-02-01 15:11:06",165093,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
190256,"2014-02-01 15:12:50",159860,1,NULL,NULL,NULL,desktop,NULL
190257,"2014-02-01 15:17:35",165094,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
190258,"2014-02-01 15:22:09",137309,1,NULL,NULL,NULL,desktop,https://www.bsearch.com
190259,"2014-02-01 15:24:09",165095,0,gsearch,brand,g_ad_2,desktop,https://www.gsearch.com
190260,"2014-02-01 15:28:50",165096,0,bsearch,nonbrand,b_ad_1,mobile,https://www.bsearch.com
190261,"2014-02-01 15:31:50",165097,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
190262,"2014-02-01 15:32:26",151846,1,gsearch,brand,g_ad_2,mobile,https://www.gsearch.com
190263,"2014-02-01 15:45:51",165098,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
190264,"2014-02-01 15:46:36",165099,0,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
190265,"2014-02-01 15:51:08",165100,0,gsearch,brand,g_ad_2,desktop,https://www.gsearch.com
190266,"2014-02-01 15:57:29",165101,0,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
190267,"2014-02-01 15:57:53",165102,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
190268,"2014-02-01 16:00:30",165103,0,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
190269,"2014-02-01 16:01:34",165104,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
190270,"2014-02-01 16:03:45",165105,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
190271,"2014-02-01 16:08:27",165106,0,bsearch,nonbrand,b_ad_1,desktop,https://www.bsearch.com
190272,"2014-02-01 16:10:35",146809,1,NULL,NULL,NULL,desktop,https://www.gsearch.com
190273,"2014-02-01 16:18:03",165107,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
190274,"2014-02-01 16:19:31",165108,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
190275,"2014-02-01 16:22:27",165109,0,bsearch,nonbrand,b_ad_1,desktop,https://www.bsearch.com
190276,"2014-02-01 16:25:14",129979,1,NULL,NULL,NULL,mobile,NULL
190277,"2014-02-01 16:26:11",165110,0,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
190278,"2014-02-01 16:26:28",165111,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
190279,"2014-02-01 16:26:35",141595,1,NULL,NULL,NULL,desktop,NULL
190280,"2014-02-01 16:34:06",165112,0,NULL,NULL,NULL,desktop,https://www.gsearch.com
190281,"2014-02-01 16:41:02",165113,0,socialbook,pilot,social_ad_1,mobile,https://www.socialbook.com
190282,"2014-02-01 16:45:36",165114,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
190283,"2014-02-01 16:46:32",165115,0,bsearch,nonbrand,b_ad_1,desktop,https://www.bsearch.com
190284,"2014-02-01 16:48:31",165116,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
190285,"2014-02-01 16:51:52",165117,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
190286,"2014-02-01 16:53:04",165118,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
190287,"2014-02-01 16:58:46",165119,0,bsearch,brand,b_ad_2,desktop,https://www.bsearch.com
190288,"2014-02-01 17:02:20",165120,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
190289,"2014-02-01 17:05:36",165121,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
190290,"2014-02-01 17:06:23",165122,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
190291,"2014-02-01 17:19:46",165123,0,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
190292,"2014-02-01 17:26:15",165124,0,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
190293,"2014-02-01 17:32:42",165125,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
190294,"2014-02-01 17:36:38",165126,0,bsearch,nonbrand,b_ad_1,desktop,https://www.bsearch.com
190295,"2014-02-01 17:45:55",165127,0,socialbook,pilot,social_ad_1,mobile,https://www.socialbook.com
190296,"2014-02-01 17:47:27",165128,0,socialbook,pilot,social_ad_1,mobile,https://www.socialbook.com
190297,"2014-02-01 17:49:02",165129,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
190298,"2014-02-01 17:51:59",165130,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
190299,"2014-02-01 17:52:11",165131,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
190300,"2014-02-01 17:53:51",165132,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
190301,"2014-02-01 17:54:46",165133,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
190302,"2014-02-01 18:06:34",165134,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
190303,"2014-02-01 18:07:09",165135,0,gsearch,brand,g_ad_2,mobile,https://www.gsearch.com
190304,"2014-02-01 18:08:22",165136,0,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
190305,"2014-02-01 18:10:58",151981,1,NULL,NULL,NULL,mobile,https://www.gsearch.com
190306,"2014-02-01 18:12:59",147866,1,NULL,NULL,NULL,mobile,NULL
190307,"2014-02-01 18:15:41",165137,0,socialbook,pilot,social_ad_1,desktop,https://www.socialbook.com
190308,"2014-02-01 18:15:48",130060,1,NULL,NULL,NULL,mobile,https://www.gsearch.com
190309,"2014-02-01 18:19:56",165138,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
190310,"2014-02-01 18:23:22",165139,0,bsearch,nonbrand,b_ad_1,desktop,https://www.bsearch.com
190311,"2014-02-01 18:41:47",165140,0,socialbook,pilot,social_ad_1,mobile,https://www.socialbook.com
190312,"2014-02-01 18:47:17",165141,0,socialbook,pilot,social_ad_1,mobile,https://www.socialbook.com
190313,"2014-02-01 18:49:53",165142,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
190314,"2014-02-01 18:58:25",147169,1,NULL,NULL,NULL,desktop,NULL
190315,"2014-02-01 19:07:56",165143,0,socialbook,pilot,social_ad_1,mobile,https://www.socialbook.com
190316,"2014-02-01 19:08:42",165144,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
190317,"2014-02-01 19:20:02",165145,0,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
190318,"2014-02-01 19:29:57",142992,1,gsearch,brand,g_ad_2,mobile,https://www.gsearch.com
190319,"2014-02-01 19:45:50",165146,0,bsearch,nonbrand,b_ad_1,desktop,https://www.bsearch.com
190320,"2014-02-01 19:54:21",165147,0,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
190321,"2014-02-01 19:57:26",165148,0,gsearch,brand,g_ad_2,desktop,https://www.gsearch.com
190322,"2014-02-01 19:57:31",165149,0,bsearch,nonbrand,b_ad_1,desktop,https://www.bsearch.com
190323,"2014-02-01 20:00:12",119324,1,gsearch,brand,g_ad_2,desktop,https://www.gsearch.com
190324,"2014-02-01 20:02:33",165150,0,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
190325,"2014-02-01 20:04:22",165151,0,bsearch,nonbrand,b_ad_1,mobile,https://www.bsearch.com
190326,"2014-02-01 20:06:01",165152,0,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
190327,"2014-02-01 20:11:17",165153,0,socialbook,pilot,social_ad_1,mobile,https://www.socialbook.com
190328,"2014-02-01 20:14:20",165154,0,socialbook,pilot,social_ad_1,mobile,https://www.socialbook.com
190329,"2014-02-01 20:19:03",165155,0,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
190330,"2014-02-01 20:23:35",165156,0,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
190331,"2014-02-01 20:23:54",165157,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
190332,"2014-02-01 20:23:54",165158,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
190333,"2014-02-01 20:30:15",140507,1,NULL,NULL,NULL,desktop,https://www.gsearch.com
190334,"2014-02-01 20:35:29",165159,0,socialbook,pilot,social_ad_1,mobile,https://www.socialbook.com
190335,"2014-02-01 20:41:09",165160,0,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
190336,"2014-02-01 20:41:49",165161,0,NULL,NULL,NULL,desktop,NULL
190337,"2014-02-01 20:54:17",165162,0,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
190338,"2014-02-01 21:03:22",140076,1,bsearch,brand,b_ad_2,desktop,https://www.bsearch.com
190339,"2014-02-01 21:09:01",165163,0,socialbook,pilot,social_ad_1,mobile,https://www.socialbook.com
190340,"2014-02-01 21:17:10",165164,0,socialbook,pilot,social_ad_1,desktop,https://www.socialbook.com
