order_item_refund_id,created_at,order_item_id,order_id,refund_amount_usd
86,"2012-10-22 14:28:55",1243,1243,49.99
87,"2012-10-23 18:58:17",1318,1318,49.99
88,"2012-10-25 04:26:48",1227,1227,49.99
89,"2012-10-26 07:25:27",1283,1283,49.99
90,"2012-10-28 06:17:14",1222,1222,49.99
91,"2012-10-29 00:19:14",1233,1233,49.99
92,"2012-11-01 08:02:36",1274,1274,49.99
93,"2012-11-01 17:40:26",1426,1426,49.99
94,"2012-11-01 18:56:47",1267,1267,49.99
95,"2012-11-02 14:46:50",1451,1451,49.99
96,"2012-11-03 18:58:54",1445,1445,49.99
97,"2012-11-04 06:41:25",1393,1393,49.99
98,"2012-11-05 18:35:20",1351,1351,49.99
99,"2012-11-06 16:47:45",1324,1324,49.99
100,"2012-11-06 17:59:29",1480,1480,49.99
101,"2012-11-07 10:23:24",1422,1422,49.99
102,"2012-11-09 07:25:56",1368,1368,49.99
103,"2012-11-11 02:57:29",1515,1515,49.99
104,"2012-11-12 13:31:27",1468,1468,49.99
105,"2012-11-13 04:28:08",1525,1525,49.99
106,"2012-11-13 18:51:02",1547,1547,49.99
107,"2012-11-14 01:09:00",1443,1443,49.99
108,"2012-11-14 20:42:32",1559,1559,49.99
109,"2012-11-15 03:18:16",1576,1576,49.99
110,"2012-11-15 22:31:01",1552,1552,49.99
111,"2012-11-17 16:07:01",1584,1584,49.99
112,"2012-11-17 20:47:59",1483,1483,49.99
113,"2012-11-18 11:31:16",1532,1532,49.99
114,"2012-11-18 22:56:28",1544,1544,49.99
115,"2012-11-19 17:29:51",1626,1626,49.99
116,"2012-11-21 06:39:21",1638,1638,49.99
117,"2012-11-21 18:20:39",1528,1528,49.99
118,"2012-11-22 01:35:09",1653,1653,49.99
119,"2012-11-25 21:13:28",1637,1637,49.99
120,"2012-11-25 21:54:01",1756,1756,49.99
121,"2012-11-26 03:35:40",1660,1660,49.99
122,"2012-11-26 15:40:13",1646,1646,49.99
123,"2012-11-26 23:13:16",1631,1631,49.99
124,"2012-11-27 09:18:30",1617,1617,49.99
125,"2012-11-27 09:36:25",1779,1779,49.99
126,"2012-11-27 18:57:24",1848,1848,49.99
127,"2012-11-27 19:18:26",1748,1748,49.99
128,"2012-11-28 01:24:41",1815,1815,49.99
129,"2012-11-28 12:23:54",1604,1604,49.99
130,"2012-11-29 17:23:22",1908,1908,49.99
131,"2012-11-30 10:45:33",1636,1636,49.99
132,"2012-12-02 16:26:56",2064,2064,49.99
133,"2012-12-02 20:46:16",2051,2051,49.99
134,"2012-12-02 23:09:37",1988,1988,49.99
135,"2012-12-03 00:54:53",1909,1909,49.99
136,"2012-12-03 22:16:21",1905,1905,49.99
137,"2012-12-03 22:45:33",1961,1961,49.99
138,"2012-12-04 02:54:59",1918,1918,49.99
139,"2012-12-04 15:16:20",1776,1776,49.99
140,"2012-12-04 17:07:30",2028,2028,49.99
141,"2012-12-05 13:29:12",1797,1797,49.99
142,"2012-12-05 14:58:49",1915,1915,49.99
143,"2012-12-05 21:25:47",1818,1818,49.99
144,"2012-12-06 00:11:14",1947,1947,49.99
145,"2012-12-08 09:35:07",1745,1745,49.99
146,"2012-12-09 02:30:55",2050,2050,49.99
147,"2012-12-11 09:41:38",2184,2184,49.99
148,"2012-12-12 17:40:37",2098,2098,49.99
149,"2012-12-13 18:49:37",2045,2045,49.99
150,"2012-12-13 21:56:23",2241,2241,49.99
151,"2012-12-14 00:26:51",2057,2057,49.99
152,"2012-12-15 01:53:06",2165,2165,49.99
153,"2012-12-15 18:15:51",2147,2147,49.99
154,"2012-12-18 06:03:13",2341,2341,49.99
155,"2012-12-18 10:33:26",2172,2172,49.99
156,"2012-12-18 16:32:34",2244,2244,49.99
157,"2012-12-19 10:27:35",2202,2202,49.99
158,"2012-12-20 10:37:58",2365,2365,49.99
159,"2012-12-21 23:38:22",2377,2377,49.99
160,"2012-12-22 07:03:24",2415,2415,49.99
161,"2012-12-23 12:55:13",2337,2337,49.99
162,"2012-12-24 02:35:44",2249,2249,49.99
163,"2012-12-26 16:24:38",2444,2444,49.99
164,"2012-12-26 20:36:29",2445,2445,49.99
165,"2012-12-26 21:48:11",2323,2323,49.99
166,"2012-12-27 18:09:17",2398,2398,49.99
167,"2012-12-28 15:07:54",2479,2479,49.99
168,"2012-12-31 17:05:00",2446,2446,49.99
169,"2012-12-31 22:19:36",2431,2431,49.99
