order_item_refund_id,created_at,order_item_id,order_id,refund_amount_usd
128,"2012-11-28 01:24:41",1815,1815,49.99
129,"2012-11-28 12:23:54",1604,1604,49.99
130,"2012-11-29 17:23:22",1908,1908,49.99
131,"2012-11-30 10:45:33",1636,1636,49.99
132,"2012-12-02 16:26:56",2064,2064,49.99
133,"2012-12-02 20:46:16",2051,2051,49.99
134,"2012-12-02 23:09:37",1988,1988,49.99
135,"2012-12-03 00:54:53",1909,1909,49.99
136,"2012-12-03 22:16:21",1905,1905,49.99
137,"2012-12-03 22:45:33",1961,1961,49.99
138,"2012-12-04 02:54:59",1918,1918,49.99
139,"2012-12-04 15:16:20",1776,1776,49.99
140,"2012-12-04 17:07:30",2028,2028,49.99
141,"2012-12-05 13:29:12",1797,1797,49.99
142,"2012-12-05 14:58:49",1915,1915,49.99
143,"2012-12-05 21:25:47",1818,1818,49.99
144,"2012-12-06 00:11:14",1947,1947,49.99
145,"2012-12-08 09:35:07",1745,1745,49.99
146,"2012-12-09 02:30:55",2050,2050,49.99
147,"2012-12-11 09:41:38",2184,2184,49.99
148,"2012-12-12 17:40:37",2098,2098,49.99
149,"2012-12-13 18:49:37",2045,2045,49.99
150,"2012-12-13 21:56:23",2241,2241,49.99
151,"2012-12-14 00:26:51",2057,2057,49.99
152,"2012-12-15 01:53:06",2165,2165,49.99
153,"2012-12-15 18:15:51",2147,2147,49.99
154,"2012-12-18 06:03:13",2341,2341,49.99
155,"2012-12-18 10:33:26",2172,2172,49.99
156,"2012-12-18 16:32:34",2244,2244,49.99
157,"2012-12-19 10:27:35",2202,2202,49.99
158,"2012-12-20 10:37:58",2365,2365,49.99
159,"2012-12-21 23:38:22",2377,2377,49.99
160,"2012-12-22 07:03:24",2415,2415,49.99
161,"2012-12-23 12:55:13",2337,2337,49.99
162,"2012-12-24 02:35:44",2249,2249,49.99
163,"2012-12-26 16:24:38",2444,2444,49.99
164,"2012-12-26 20:36:29",2445,2445,49.99
165,"2012-12-26 21:48:11",2323,2323,49.99
166,"2012-12-27 18:09:17",2398,2398,49.99
167,"2012-12-28 15:07:54",2479,2479,49.99
168,"2012-12-31 17:05:00",2446,2446,49.99
169,"2012-12-31 22:19:36",2431,2431,49.99
170,"2013-01-01 14:30:14",2426,2426,49.99
171,"2013-01-04 00:06:45",2498,2498,49.99
172,"2013-01-04 11:38:50",2489,2489,49.99
173,"2013-01-05 17:00:37",2504,2504,49.99
174,"2013-01-06 01:50:15",2492,2492,49.99
175,"2013-01-06 07:42:52",2495,2495,49.99
176,"2013-01-07 01:10:03",2549,2549,49.99
177,"2013-01-07 17:47:46",2525,2525,49.99
178,"2013-01-09 17:13:54",2619,2619,49.99
179,"2013-01-10 20:07:54",2576,2576,49.99
180,"2013-01-12 05:10:13",2711,2711,49.99
181,"2013-01-15 12:24:45",2715,2715,49.99
182,"2013-01-15 13:09:56",2621,2621,49.99
183,"2013-01-17 04:44:14",2752,2752,49.99
184,"2013-01-17 18:44:28",2660,2660,49.99
185,"2013-01-19 22:51:37",2790,2790,49.99
186,"2013-01-24 13:47:12",2755,2755,49.99
187,"2013-01-27 04:11:13",2777,2777,49.99
188,"2013-01-27 04:20:14",2789,2789,49.99
189,"2013-01-28 08:17:35",2805,2805,49.99
190,"2013-01-29 06:53:06",2846,2846,59.99
191,"2013-02-01 19:47:16",2961,2961,49.99
192,"2013-02-01 21:10:04",2833,2833,49.99
193,"2013-02-02 14:05:43",2911,2911,49.99
194,"2013-02-03 20:08:05",2978,2978,49.99
195,"2013-02-06 16:47:17",2998,2998,59.99
196,"2013-02-07 05:42:43",2906,2906,49.99
197,"2013-02-07 20:48:37",2913,2913,49.99
198,"2013-02-10 23:31:08",2958,2958,49.99
199,"2013-02-12 00:01:58",3079,3079,49.99
200,"2013-02-12 11:30:22",3014,3014,49.99
201,"2013-02-12 13:57:44",3019,3019,49.99
202,"2013-02-13 02:20:25",2999,2999,49.99
203,"2013-02-14 01:34:01",3073,3073,49.99
204,"2013-02-20 05:32:09",3048,3048,49.99
205,"2013-02-20 05:50:45",3067,3067,49.99
206,"2013-02-20 06:06:12",3284,3284,59.99
207,"2013-02-22 05:03:31",3109,3109,49.99
208,"2013-02-22 16:58:52",3297,3297,49.99
209,"2013-02-26 16:19:54",3199,3199,49.99
210,"2013-02-27 02:11:35",3118,3118,49.99
211,"2013-02-27 15:03:31",3355,3355,49.99
212,"2013-02-28 01:47:26",3178,3178,49.99
213,"2013-02-28 03:34:35",3380,3380,49.99
214,"2013-03-02 02:09:14",3306,3306,49.99
215,"2013-03-02 02:13:15",3396,3396,49.99
216,"2013-03-04 02:16:39",3313,3313,49.99
217,"2013-03-05 03:49:45",3487,3487,49.99
218,"2013-03-05 05:29:03",3373,3373,49.99
219,"2013-03-05 09:12:30",3425,3425,49.99
220,"2013-03-06 05:10:24",3400,3400,49.99
221,"2013-03-06 07:46:28",3316,3316,49.99
222,"2013-03-07 21:42:06",3452,3452,49.99
223,"2013-03-08 12:47:00",3524,3524,49.99
224,"2013-03-08 22:58:45",3517,3517,49.99
225,"2013-03-10 19:23:47",3417,3417,49.99
226,"2013-03-17 21:26:57",3499,3499,59.99
227,"2013-03-19 07:16:03",3607,3607,49.99
228,"2013-03-19 09:49:01",3573,3573,49.99
229,"2013-03-20 07:28:22",3563,3563,59.99
230,"2013-03-21 11:20:07",3585,3585,49.99
231,"2013-03-22 13:12:35",3549,3549,49.99
232,"2013-03-24 09:17:09",3633,3633,49.99
233,"2013-03-26 03:39:53",3632,3632,49.99
234,"2013-03-31 17:52:14",3806,3806,49.99
235,"2013-04-02 12:23:05",3713,3713,49.99
236,"2013-04-03 19:46:38",3769,3769,49.99
237,"2013-04-04 08:41:53",3764,3764,49.99
238,"2013-04-05 06:08:15",3807,3807,49.99
239,"2013-04-06 17:10:41",3757,3757,49.99
240,"2013-04-07 08:38:39",3814,3814,49.99
241,"2013-04-08 12:42:14",3798,3798,59.99
242,"2013-04-08 18:35:49",3856,3856,49.99
243,"2013-04-10 04:56:35",3811,3811,49.99
244,"2013-04-10 07:44:15",3953,3953,49.99
245,"2013-04-12 07:36:08",3866,3866,49.99
246,"2013-04-17 05:01:41",4033,4033,49.99
247,"2013-04-17 14:45:43",3933,3933,49.99
248,"2013-04-18 10:28:46",4114,4114,49.99
249,"2013-04-19 02:21:21",4112,4112,49.99
250,"2013-04-19 22:59:51",3989,3989,49.99
251,"2013-04-20 02:52:26",4182,4182,49.99
252,"2013-04-20 06:55:06",4045,4045,49.99
253,"2013-04-20 13:19:04",4005,4005,49.99
254,"2013-04-20 17:04:11",4001,4001,49.99
255,"2013-04-21 09:43:18",4065,4065,49.99
256,"2013-04-22 08:05:09",4037,4037,49.99
257,"2013-04-23 12:58:36",3993,3993,49.99
258,"2013-05-02 04:42:18",4222,4222,49.99
259,"2013-05-03 15:55:59",4304,4304,59.99
260,"2013-05-04 00:28:40",4396,4396,49.99
261,"2013-05-04 18:05:01",4344,4344,49.99
262,"2013-05-05 01:01:17",4257,4257,49.99
263,"2013-05-07 02:38:13",4438,4438,49.99
264,"2013-05-09 17:34:56",4420,4420,49.99
265,"2013-05-10 03:35:19",4444,4444,49.99
266,"2013-05-10 10:03:29",4507,4507,49.99
267,"2013-05-11 00:13:48",4310,4310,49.99
268,"2013-05-14 01:51:41",4494,4494,49.99
269,"2013-05-15 17:04:53",4543,4543,49.99
270,"2013-05-15 18:18:43",4590,4590,49.99
271,"2013-05-16 07:19:17",4423,4423,49.99
272,"2013-05-18 17:57:34",4696,4696,49.99
273,"2013-05-18 20:00:46",4564,4564,49.99
274,"2013-05-19 10:55:47",4610,4610,49.99
275,"2013-05-19 20:13:46",4608,4608,49.99
276,"2013-05-19 20:40:41",4576,4576,49.99
277,"2013-05-20 13:06:03",4710,4710,49.99
278,"2013-05-21 23:59:49",4611,4611,49.99
279,"2013-05-23 14:00:59",4654,4654,49.99
280,"2013-05-23 17:27:33",4620,4620,49.99
281,"2013-05-26 23:35:50",4679,4679,59.99
282,"2013-05-27 09:45:33",4793,4793,49.99
283,"2013-05-27 21:46:08",4706,4706,49.99
284,"2013-05-28 05:44:41",4726,4726,49.99
285,"2013-05-28 10:43:47",4825,4825,49.99
286,"2013-05-28 22:10:51",4680,4680,49.99
287,"2013-05-29 00:40:58",4760,4760,59.99
288,"2013-05-31 18:17:58",4758,4758,49.99
289,"2013-06-03 23:06:28",4989,4989,49.99
290,"2013-06-04 06:54:42",4915,4915,49.99
291,"2013-06-04 14:12:08",4900,4900,49.99
292,"2013-06-04 20:48:52",4807,4807,49.99
293,"2013-06-07 10:18:55",4874,4874,49.99
294,"2013-06-07 19:37:29",4879,4879,49.99
295,"2013-06-08 21:55:16",5100,5100,49.99
296,"2013-06-08 23:33:50",5095,5095,49.99
297,"2013-06-09 03:43:51",5051,5051,49.99
298,"2013-06-09 13:24:38",4993,4993,49.99
299,"2013-06-09 17:42:50",4953,4953,49.99
300,"2013-06-11 01:06:52",4907,4907,49.99
301,"2013-06-11 03:12:17",5023,5023,49.99
302,"2013-06-11 21:45:48",5134,5134,49.99
303,"2013-06-13 12:18:21",4912,4912,49.99
304,"2013-06-17 23:10:51",5007,5007,59.99
305,"2013-06-18 06:57:22",5082,5082,49.99
306,"2013-06-18 12:08:14",5257,5257,59.99
307,"2013-06-18 21:43:45",5145,5145,49.99
308,"2013-06-19 11:47:44",5128,5128,49.99
309,"2013-06-19 14:16:20",5113,5113,49.99
310,"2013-06-20 01:37:09",5168,5168,49.99
311,"2013-06-20 03:04:51",5263,5263,59.99
312,"2013-06-20 11:43:36",5124,5124,49.99
313,"2013-06-21 03:48:07",5289,5289,59.99
314,"2013-06-22 15:45:53",5108,5108,49.99
315,"2013-06-24 02:44:05",5262,5262,49.99
316,"2013-06-24 15:52:48",5333,5333,49.99
317,"2013-06-27 04:27:32",5422,5422,49.99
318,"2013-06-27 04:52:26",5284,5284,49.99
319,"2013-06-27 14:13:03",5346,5346,49.99
320,"2013-06-27 17:50:46",5261,5261,49.99
321,"2013-06-28 06:53:36",5386,5386,49.99
322,"2013-06-28 23:54:35",5239,5239,59.99
323,"2013-07-01 03:30:09",5387,5387,49.99
324,"2013-07-01 05:03:02",5531,5531,49.99
325,"2013-07-01 09:39:51",5523,5523,49.99
326,"2013-07-02 00:22:22",5518,5518,49.99
327,"2013-07-03 10:54:35",5412,5412,49.99
328,"2013-07-03 13:20:48",5565,5565,49.99
329,"2013-07-03 13:41:28",5323,5323,49.99
330,"2013-07-03 15:47:22",5390,5390,49.99
331,"2013-07-03 18:05:11",5462,5462,49.99
332,"2013-07-04 02:35:37",5408,5408,49.99
333,"2013-07-05 01:53:10",5430,5430,49.99
334,"2013-07-06 08:00:18",5474,5474,49.99
335,"2013-07-07 02:47:17",5496,5496,49.99
336,"2013-07-07 12:52:59",5569,5569,49.99
337,"2013-07-07 14:19:04",5405,5405,49.99
338,"2013-07-07 14:20:14",5586,5586,49.99
339,"2013-07-08 03:47:14",5574,5574,49.99
340,"2013-07-08 13:37:13",5616,5616,49.99
341,"2013-07-09 04:00:26",5451,5451,49.99
342,"2013-07-09 06:03:54",5635,5635,49.99
343,"2013-07-11 08:00:23",5631,5631,49.99
344,"2013-07-11 15:40:05",5663,5663,49.99
345,"2013-07-12 07:03:01",5700,5700,49.99
346,"2013-07-12 21:00:18",5712,5712,49.99
347,"2013-07-13 09:03:42",5607,5607,49.99
348,"2013-07-14 08:59:52",5576,5576,49.99
349,"2013-07-14 13:17:21",5683,5683,49.99
350,"2013-07-15 19:22:51",5746,5746,49.99
351,"2013-07-16 07:11:22",5578,5578,49.99
352,"2013-07-18 22:37:28",5843,5843,49.99
353,"2013-07-21 01:03:30",5650,5650,49.99
354,"2013-07-22 00:53:45",5696,5696,49.99
355,"2013-07-22 13:38:00",5750,5750,59.99
356,"2013-07-22 16:36:14",5906,5906,49.99
357,"2013-07-23 00:18:57",5847,5847,59.99
358,"2013-07-25 09:25:06",5863,5863,49.99
359,"2013-07-25 12:16:05",5802,5802,49.99
360,"2013-07-25 12:44:57",5855,5855,49.99
361,"2013-07-26 07:06:30",5799,5799,49.99
362,"2013-07-27 06:08:09",6031,6031,49.99
363,"2013-07-27 23:29:03",5914,5914,49.99
364,"2013-07-28 22:35:52",5865,5865,49.99
365,"2013-07-29 14:16:47",5938,5938,49.99
366,"2013-07-29 22:14:12",5946,5946,49.99
367,"2013-07-31 17:11:21",6074,6074,49.99
368,"2013-08-01 13:54:53",6047,6047,49.99
369,"2013-08-02 14:28:00",6158,6158,49.99
370,"2013-08-05 03:29:38",6054,6054,49.99
371,"2013-08-05 06:30:01",5933,5933,49.99
372,"2013-08-06 15:56:00",5993,5993,59.99
373,"2013-08-06 23:05:29",6052,6052,49.99
374,"2013-08-07 03:10:48",6139,6139,49.99
375,"2013-08-07 17:43:55",6195,6195,49.99
376,"2013-08-07 18:48:18",6075,6075,49.99
377,"2013-08-08 01:45:45",6059,6059,49.99
378,"2013-08-08 05:48:27",6008,6008,49.99
379,"2013-08-09 02:05:49",6269,6269,49.99
380,"2013-08-09 18:01:49",6110,6110,49.99
381,"2013-08-11 08:49:18",6226,6226,49.99
382,"2013-08-11 21:31:12",6247,6247,49.99
383,"2013-08-12 11:23:39",6251,6251,49.99
384,"2013-08-13 19:22:24",6324,6324,49.99
385,"2013-08-13 19:29:10",6103,6103,49.99
386,"2013-08-14 20:55:50",6173,6173,49.99
387,"2013-08-16 18:07:02",6215,6215,49.99
388,"2013-08-17 11:59:12",6244,6244,49.99
389,"2013-08-18 14:43:24",6395,6395,59.99
390,"2013-08-19 00:45:32",6387,6387,49.99
391,"2013-08-19 06:11:14",6259,6259,49.99
392,"2013-08-19 10:30:02",6273,6273,49.99
393,"2013-08-19 20:05:36",6421,6421,49.99
394,"2013-08-20 01:34:58",6302,6302,49.99
395,"2013-08-23 11:30:59",6355,6355,49.99
396,"2013-08-23 20:08:02",6432,6432,49.99
397,"2013-08-25 14:35:51",6528,6528,49.99
398,"2013-08-25 18:27:06",6465,6465,49.99
399,"2013-08-26 18:26:33",6461,6461,49.99
400,"2013-08-27 07:05:51",6634,6634,49.99
401,"2013-08-29 04:21:52",6451,6451,49.99
402,"2013-08-29 12:26:24",6526,6526,49.99
403,"2013-09-01 04:47:41",6504,6504,49.99
404,"2013-09-02 21:26:40",6589,6589,49.99
405,"2013-09-03 11:29:38",6627,6627,49.99
406,"2013-09-07 08:56:46",6758,6758,49.99
407,"2013-09-08 06:13:39",6721,6721,49.99
408,"2013-09-10 12:36:17",6805,6805,49.99
409,"2013-09-11 03:49:15",6743,6743,49.99
410,"2013-09-11 23:05:44",6882,6882,49.99
411,"2013-09-12 02:42:44",6899,6899,49.99
412,"2013-09-13 18:33:40",6943,6943,49.99
413,"2013-09-14 01:52:27",6750,6750,49.99
414,"2013-09-16 20:39:05",6940,6940,49.99
415,"2013-09-16 22:24:02",6825,6825,49.99
416,"2013-09-17 16:28:33",6865,6865,49.99
417,"2013-09-17 20:47:53",7009,7009,49.99
418,"2013-09-18 13:29:48",6991,6991,49.99
419,"2013-09-19 18:39:21",7035,7035,49.99
420,"2013-09-20 14:30:00",6947,6947,49.99
421,"2013-09-21 22:18:54",6952,6952,49.99
422,"2013-09-22 23:10:26",6981,6981,49.99
423,"2013-09-23 03:03:26",6999,6999,49.99
424,"2013-09-25 05:22:44",7154,7154,49.99
425,"2013-09-26 20:43:33",7250,7250,49.99
426,"2013-09-30 01:36:47",7077,7077,49.99
427,"2013-10-02 03:32:38",7230,7230,49.99
428,"2013-10-02 19:43:28",7354,7351,59.99
429,"2013-10-04 22:30:49",7164,7164,49.99
430,"2013-10-04 23:06:47",7192,7192,49.99
431,"2013-10-06 04:31:09",7480,7473,49.99
432,"2013-10-06 22:07:18",7512,7503,49.99
433,"2013-10-07 04:37:59",7259,7259,49.99
434,"2013-10-08 21:41:55",7323,7320,49.99
435,"2013-10-09 13:13:03",7308,7306,49.99
436,"2013-10-11 05:30:26",7533,7522,49.99
437,"2013-10-14 23:30:49",7582,7567,59.99
438,"2013-10-15 00:17:55",7502,7493,49.99
439,"2013-10-19 11:41:39",7741,7718,49.99
440,"2013-10-21 16:51:00",7736,7713,49.99
441,"2013-10-22 18:03:52",7636,7616,49.99
442,"2013-10-23 14:51:12",7889,7863,49.99
443,"2013-10-24 09:28:08",7598,7582,49.99
444,"2013-10-26 06:25:27",7667,7647,49.99
445,"2013-10-28 10:54:43",8014,7984,49.99
446,"2013-11-01 16:52:37",7847,7821,49.99
447,"2013-11-01 17:19:22",7877,7851,59.99
448,"2013-11-02 10:20:43",7945,7916,49.99
449,"2013-11-03 19:47:48",8101,8069,49.99
450,"2013-11-05 16:01:03",8164,8128,49.99
451,"2013-11-06 18:24:04",8041,8011,49.99
452,"2013-11-07 05:48:28",7939,7910,49.99
453,"2013-11-07 06:57:27",8049,8019,49.99
454,"2013-11-13 22:31:23",8270,8232,49.99
455,"2013-11-15 02:25:42",8287,8248,49.99
456,"2013-11-22 09:14:27",8530,8481,49.99
457,"2013-11-22 13:33:32",8521,8472,49.99
458,"2013-11-24 09:50:09",8578,8527,49.99
459,"2013-11-25 15:12:45",8359,8319,59.99
460,"2013-11-25 19:05:47",8657,8604,49.99
461,"2013-11-27 07:35:46",8637,8586,49.99
462,"2013-11-27 18:59:37",8602,8551,49.99
463,"2013-11-28 01:44:23",8703,8647,59.99
464,"2013-12-01 08:03:06",8783,8722,49.99
465,"2013-12-01 17:57:55",8732,8674,49.99
466,"2013-12-02 04:41:59",8729,8671,49.99
467,"2013-12-03 05:30:10",9052,8979,49.99
468,"2013-12-03 14:51:20",8737,8678,49.99
469,"2013-12-04 14:42:53",8911,8843,49.99
470,"2013-12-05 09:22:26",8675,8622,59.99
471,"2013-12-06 19:16:18",9086,9010,49.99
472,"2013-12-07 04:38:55",8856,8789,49.99
473,"2013-12-07 11:04:48",8836,8770,49.99
474,"2013-12-08 07:14:09",8935,8867,49.99
475,"2013-12-08 07:28:06",8967,8896,59.99
476,"2013-12-09 20:11:48",8957,8887,49.99
477,"2013-12-10 01:44:03",8929,8861,49.99
478,"2013-12-10 11:08:49",8978,8906,49.99
479,"2013-12-10 15:51:57",8997,8925,49.99
480,"2013-12-10 20:42:50",9069,8996,49.99
481,"2013-12-11 03:20:46",9181,9103,59.99
482,"2013-12-11 13:27:19",8992,8920,49.99
483,"2013-12-12 13:14:50",9378,9297,49.99
484,"2013-12-13 10:50:18",8915,8847,49.99
485,"2013-12-13 19:03:23",9386,9304,59.99
486,"2013-12-14 03:53:02",9344,9264,49.99
487,"2013-12-14 15:33:14",8849,8782,49.99
488,"2013-12-16 11:50:31",9407,9324,59.99
489,"2013-12-16 14:51:50",9359,9278,49.99
490,"2013-12-17 22:11:26",9550,9456,45.99
491,"2013-12-18 20:11:56",9324,9244,49.99
492,"2013-12-19 21:50:31",9406,9324,49.99
493,"2013-12-20 08:33:45",9443,9356,49.99
494,"2013-12-22 03:33:17",9753,9637,45.99
495,"2013-12-22 20:59:19",9705,9593,49.99
496,"2013-12-23 07:35:50",9831,9708,49.99
497,"2013-12-23 08:06:54",9632,9530,49.99
498,"2013-12-23 14:07:39",9717,9604,49.99
499,"2013-12-24 22:26:39",9413,9330,49.99
500,"2013-12-26 21:12:21",9662,9557,49.99
501,"2013-12-27 07:23:16",9668,9562,49.99
502,"2013-12-27 09:07:36",9844,9720,45.99
503,"2013-12-27 20:01:18",9508,9417,45.99
504,"2013-12-28 22:25:38",9752,9636,49.99
505,"2013-12-29 04:25:32",9658,9553,45.99
506,"2013-12-30 11:01:17",9886,9759,45.99
507,"2013-12-31 14:12:03",9821,9700,49.99
508,"2013-12-31 22:38:14",9611,9512,49.99
509,"2014-01-03 00:42:51",9971,9838,59.99
510,"2014-01-03 22:46:25",10104,9949,45.99
511,"2014-01-05 00:43:13",10075,9925,45.99
512,"2014-01-06 07:13:14",10047,9903,45.99
513,"2014-01-06 10:30:53",10274,10098,49.99
514,"2014-01-07 05:19:10",9891,9763,45.99
515,"2014-01-07 12:18:01",10068,9919,49.99
516,"2014-01-08 17:28:31",10285,10109,49.99
517,"2014-01-09 14:13:21",10207,10041,45.99
518,"2014-01-12 19:15:45",10321,10143,59.99
519,"2014-01-14 18:19:27",10509,10309,45.99
520,"2014-01-14 19:40:53",10430,10241,59.99
521,"2014-01-15 20:06:48",10330,10151,45.99
522,"2014-01-16 01:14:22",10604,10395,45.99
523,"2014-01-17 01:59:14",10540,10335,45.99
524,"2014-01-17 06:59:35",10301,10124,49.99
525,"2014-01-17 17:53:48",10334,10155,49.99
526,"2014-01-19 08:22:15",10699,10478,45.99
527,"2014-01-20 06:39:07",10577,10371,49.99
528,"2014-01-20 18:13:53",10373,10191,49.99
529,"2014-01-21 02:43:13",10503,10304,49.99
530,"2014-01-21 17:37:42",10707,10486,49.99
531,"2014-01-22 20:04:47",10771,10540,49.99
532,"2014-01-22 20:47:11",10385,10202,45.99
533,"2014-01-23 06:10:13",10671,10454,49.99
534,"2014-01-23 06:59:12",10669,10453,49.99
535,"2014-01-25 12:11:43",10820,10582,45.99
536,"2014-01-25 19:50:22",10513,10312,49.99
537,"2014-01-27 21:08:12",10690,10470,59.99
