website_session_id,created_at,user_id,is_repeat_session,utm_source,utm_campaign,utm_content,device_type,http_referer
175280,"2014-01-01 03:13:10",126217,1,NULL,NULL,NULL,desktop,https://www.gsearch.com
175281,"2014-01-01 03:22:41",152850,0,bsearch,nonbrand,b_ad_1,desktop,https://www.bsearch.com
175282,"2014-01-01 03:29:38",152851,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
175283,"2014-01-01 03:38:53",152852,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
175284,"2014-01-01 03:47:19",152853,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
175285,"2014-01-01 03:53:30",152854,0,NULL,NULL,NULL,desktop,https://www.bsearch.com
175286,"2014-01-01 03:56:20",126199,1,NULL,NULL,NULL,mobile,NULL
175287,"2014-01-01 04:01:59",152855,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
175288,"2014-01-01 04:02:13",152856,0,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
175289,"2014-01-01 04:17:29",152857,0,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
175290,"2014-01-01 04:39:03",152858,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
175291,"2014-01-01 04:53:47",152859,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
175292,"2014-01-01 05:04:41",152860,0,bsearch,nonbrand,b_ad_1,desktop,https://www.bsearch.com
175293,"2014-01-01 05:21:40",131858,1,NULL,NULL,NULL,mobile,NULL
175294,"2014-01-01 05:28:23",150663,1,bsearch,brand,b_ad_2,desktop,https://www.bsearch.com
175295,"2014-01-01 05:31:58",152861,0,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
175296,"2014-01-01 05:37:23",152862,0,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
175297,"2014-01-01 05:42:39",152863,0,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
175298,"2014-01-01 05:54:22",152864,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
175299,"2014-01-01 05:54:51",133694,1,gsearch,brand,g_ad_2,desktop,https://www.gsearch.com
175300,"2014-01-01 05:58:17",152865,0,bsearch,nonbrand,b_ad_1,mobile,https://www.bsearch.com
175301,"2014-01-01 05:58:27",152866,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
175302,"2014-01-01 06:01:26",152867,0,bsearch,nonbrand,b_ad_1,desktop,https://www.bsearch.com
175303,"2014-01-01 06:18:39",135273,1,gsearch,brand,g_ad_2,mobile,https://www.gsearch.com
175304,"2014-01-01 06:22:28",152868,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
175305,"2014-01-01 06:30:44",130735,1,gsearch,brand,g_ad_2,desktop,https://www.gsearch.com
175306,"2014-01-01 06:49:09",152869,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
175307,"2014-01-01 07:01:15",152870,0,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
175308,"2014-01-01 07:01:35",152871,0,bsearch,nonbrand,b_ad_1,desktop,https://www.bsearch.com
175309,"2014-01-01 07:01:45",152872,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
175310,"2014-01-01 07:11:56",152873,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
175311,"2014-01-01 07:17:40",152874,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
175312,"2014-01-01 07:23:49",127069,1,bsearch,brand,b_ad_2,desktop,https://www.bsearch.com
175313,"2014-01-01 07:26:05",152875,0,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
175314,"2014-01-01 07:27:10",152876,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
175315,"2014-01-01 07:33:25",152877,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
175316,"2014-01-01 07:38:09",152878,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
175317,"2014-01-01 07:42:00",130453,1,gsearch,brand,g_ad_2,desktop,https://www.gsearch.com
175318,"2014-01-01 07:48:25",152879,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
175319,"2014-01-01 07:49:33",152880,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
175320,"2014-01-01 07:51:21",143338,1,NULL,NULL,NULL,mobile,https://www.gsearch.com
175321,"2014-01-01 07:54:06",152881,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
175322,"2014-01-01 07:55:30",152882,0,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
175323,"2014-01-01 07:58:29",151185,1,NULL,NULL,NULL,desktop,https://www.gsearch.com
175324,"2014-01-01 08:13:57",148968,1,NULL,NULL,NULL,desktop,NULL
175325,"2014-01-01 08:15:24",152883,0,gsearch,brand,g_ad_2,desktop,https://www.gsearch.com
175326,"2014-01-01 08:15:39",152884,0,bsearch,nonbrand,b_ad_1,desktop,https://www.bsearch.com
175327,"2014-01-01 08:19:53",152885,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
175328,"2014-01-01 08:26:07",152886,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
175329,"2014-01-01 08:28:14",152887,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
175330,"2014-01-01 08:33:41",125338,1,gsearch,brand,g_ad_2,desktop,https://www.gsearch.com
175331,"2014-01-01 08:35:04",152888,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
175332,"2014-01-01 08:36:08",152889,0,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
175333,"2014-01-01 08:39:59",152890,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
175334,"2014-01-01 08:49:36",152891,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
175335,"2014-01-01 08:49:42",152892,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
175336,"2014-01-01 08:51:02",128012,1,NULL,NULL,NULL,mobile,https://www.gsearch.com
175337,"2014-01-01 08:59:23",142349,1,NULL,NULL,NULL,mobile,https://www.gsearch.com
175338,"2014-01-01 09:03:52",152893,0,bsearch,nonbrand,b_ad_1,desktop,https://www.bsearch.com
175339,"2014-01-01 09:10:59",134152,1,gsearch,brand,g_ad_2,desktop,https://www.gsearch.com
175340,"2014-01-01 09:13:37",152894,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
175341,"2014-01-01 09:14:00",152895,0,bsearch,nonbrand,b_ad_1,desktop,https://www.bsearch.com
175342,"2014-01-01 09:14:28",152896,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
175343,"2014-01-01 09:16:51",152897,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
175344,"2014-01-01 09:17:53",152898,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
175345,"2014-01-01 09:18:22",152899,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
175346,"2014-01-01 09:18:41",127942,1,gsearch,brand,g_ad_2,mobile,https://www.gsearch.com
175347,"2014-01-01 09:19:10",152900,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
175348,"2014-01-01 09:21:37",152901,0,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
175349,"2014-01-01 09:21:53",127563,1,NULL,NULL,NULL,desktop,https://www.gsearch.com
175350,"2014-01-01 09:25:01",152902,0,bsearch,nonbrand,b_ad_1,desktop,https://www.bsearch.com
175351,"2014-01-01 09:30:29",152903,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
175352,"2014-01-01 09:34:09",152904,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
175353,"2014-01-01 09:38:37",152905,0,gsearch,brand,g_ad_2,desktop,https://www.gsearch.com
175354,"2014-01-01 09:40:23",152906,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
175355,"2014-01-01 09:47:35",152907,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
175356,"2014-01-01 09:48:41",152908,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
175357,"2014-01-01 09:50:53",152909,0,NULL,NULL,NULL,mobile,https://www.gsearch.com
175358,"2014-01-01 09:54:47",152910,0,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
175359,"2014-01-01 09:57:45",152911,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
175360,"2014-01-01 10:00:10",145928,1,NULL,NULL,NULL,mobile,NULL
175361,"2014-01-01 10:00:17",152912,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
175362,"2014-01-01 10:00:36",152913,0,NULL,NULL,NULL,desktop,NULL
175363,"2014-01-01 10:00:48",152914,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
175364,"2014-01-01 10:03:09",136144,1,NULL,NULL,NULL,desktop,NULL
175365,"2014-01-01 10:06:45",152915,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
175366,"2014-01-01 10:08:34",152916,0,bsearch,nonbrand,b_ad_1,desktop,https://www.bsearch.com
175367,"2014-01-01 10:08:54",152917,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
175368,"2014-01-01 10:08:56",138460,1,gsearch,brand,g_ad_2,desktop,https://www.gsearch.com
175369,"2014-01-01 10:09:10",152918,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
175370,"2014-01-01 10:09:57",152919,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
175371,"2014-01-01 10:11:20",152920,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
175372,"2014-01-01 10:14:47",152921,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
175373,"2014-01-01 10:15:27",152922,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
175374,"2014-01-01 10:16:45",152923,0,NULL,NULL,NULL,desktop,https://www.gsearch.com
175375,"2014-01-01 10:16:49",147950,1,NULL,NULL,NULL,desktop,NULL
175376,"2014-01-01 10:18:59",152924,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
175377,"2014-01-01 10:20:03",133489,1,NULL,NULL,NULL,mobile,https://www.gsearch.com
175378,"2014-01-01 10:21:18",138528,1,NULL,NULL,NULL,desktop,https://www.gsearch.com
175379,"2014-01-01 10:23:47",152925,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
175380,"2014-01-01 10:26:31",152926,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
175381,"2014-01-01 10:26:34",152927,0,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
175382,"2014-01-01 10:27:42",152928,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
175383,"2014-01-01 10:28:29",152929,0,bsearch,nonbrand,b_ad_1,desktop,https://www.bsearch.com
175384,"2014-01-01 10:28:58",151151,1,gsearch,brand,g_ad_2,mobile,https://www.gsearch.com
175385,"2014-01-01 10:29:36",152930,0,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
175386,"2014-01-01 10:34:19",145957,1,bsearch,brand,b_ad_2,mobile,https://www.bsearch.com
175387,"2014-01-01 10:34:37",152931,0,NULL,NULL,NULL,desktop,NULL
175388,"2014-01-01 10:35:36",152932,0,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
175389,"2014-01-01 10:38:51",152933,0,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
175390,"2014-01-01 10:39:55",152934,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
175391,"2014-01-01 10:40:22",152935,0,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
175392,"2014-01-01 10:40:32",152936,0,NULL,NULL,NULL,desktop,NULL
175393,"2014-01-01 10:43:17",152937,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
175394,"2014-01-01 10:44:30",152938,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
175395,"2014-01-01 10:46:38",127188,1,NULL,NULL,NULL,desktop,https://www.gsearch.com
175396,"2014-01-01 10:47:22",152939,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
175397,"2014-01-01 10:49:38",152940,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
175398,"2014-01-01 10:49:42",152941,0,NULL,NULL,NULL,mobile,NULL
175399,"2014-01-01 10:49:49",152942,0,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
175400,"2014-01-01 10:50:20",152943,0,bsearch,nonbrand,b_ad_1,mobile,https://www.bsearch.com
175401,"2014-01-01 10:52:36",152944,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
175402,"2014-01-01 10:55:26",152945,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
175403,"2014-01-01 10:57:27",152946,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
175404,"2014-01-01 10:57:31",149357,1,NULL,NULL,NULL,desktop,NULL
175405,"2014-01-01 10:59:45",126626,1,NULL,NULL,NULL,desktop,https://www.gsearch.com
175406,"2014-01-01 11:01:46",152947,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
175407,"2014-01-01 11:02:13",152948,0,NULL,NULL,NULL,desktop,https://www.gsearch.com
175408,"2014-01-01 11:04:33",132293,1,NULL,NULL,NULL,mobile,NULL
175409,"2014-01-01 11:06:25",152949,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
175410,"2014-01-01 11:07:23",152950,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
175411,"2014-01-01 11:10:56",152951,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
175412,"2014-01-01 11:10:59",152952,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
175413,"2014-01-01 11:11:15",152953,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
175414,"2014-01-01 11:13:14",143206,1,gsearch,brand,g_ad_2,desktop,https://www.gsearch.com
175415,"2014-01-01 11:16:30",152954,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
175416,"2014-01-01 11:17:31",152955,0,NULL,NULL,NULL,desktop,https://www.bsearch.com
175417,"2014-01-01 11:18:02",125227,1,NULL,NULL,NULL,mobile,https://www.gsearch.com
175418,"2014-01-01 11:20:17",152956,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
175419,"2014-01-01 11:20:35",152957,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
175420,"2014-01-01 11:21:26",152958,0,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
175421,"2014-01-01 11:22:25",152959,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
175422,"2014-01-01 11:24:09",152960,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
175423,"2014-01-01 11:24:54",152961,0,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
175424,"2014-01-01 11:26:25",152962,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
175425,"2014-01-01 11:27:57",152963,0,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
175426,"2014-01-01 11:28:32",129722,1,gsearch,brand,g_ad_2,desktop,https://www.gsearch.com
175427,"2014-01-01 11:30:25",152964,0,NULL,NULL,NULL,desktop,NULL
175428,"2014-01-01 11:30:51",152965,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
175429,"2014-01-01 11:31:26",152966,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
175430,"2014-01-01 11:31:50",152967,0,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
175431,"2014-01-01 11:31:57",152968,0,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
175432,"2014-01-01 11:32:22",152969,0,NULL,NULL,NULL,desktop,https://www.gsearch.com
175433,"2014-01-01 11:33:36",152970,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
175434,"2014-01-01 11:37:23",152971,0,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
175435,"2014-01-01 11:38:56",152972,0,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
175436,"2014-01-01 11:41:36",152973,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
175437,"2014-01-01 11:42:18",152974,0,NULL,NULL,NULL,desktop,NULL
175438,"2014-01-01 11:42:21",152975,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
175439,"2014-01-01 11:45:15",149325,1,NULL,NULL,NULL,desktop,NULL
175440,"2014-01-01 11:48:07",152976,0,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
175441,"2014-01-01 11:49:20",129170,1,NULL,NULL,NULL,mobile,NULL
175442,"2014-01-01 11:51:08",152977,0,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
175443,"2014-01-01 11:51:21",152978,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
175444,"2014-01-01 11:51:40",152979,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
175445,"2014-01-01 11:52:57",152980,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
175446,"2014-01-01 11:54:52",128509,1,NULL,NULL,NULL,mobile,https://www.gsearch.com
175447,"2014-01-01 11:56:30",152981,0,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
175448,"2014-01-01 11:56:41",134319,1,NULL,NULL,NULL,desktop,NULL
175449,"2014-01-01 11:57:32",152982,0,bsearch,nonbrand,b_ad_1,desktop,https://www.bsearch.com
175450,"2014-01-01 11:58:15",152983,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
175451,"2014-01-01 11:58:20",148460,1,NULL,NULL,NULL,mobile,https://www.gsearch.com
175452,"2014-01-01 12:01:15",142257,1,NULL,NULL,NULL,desktop,https://www.gsearch.com
175453,"2014-01-01 12:01:44",128168,1,bsearch,brand,b_ad_2,desktop,https://www.bsearch.com
175454,"2014-01-01 12:03:25",152984,0,bsearch,nonbrand,b_ad_1,desktop,https://www.bsearch.com
175455,"2014-01-01 12:04:59",122276,1,NULL,NULL,NULL,desktop,NULL
175456,"2014-01-01 12:06:01",152985,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
175457,"2014-01-01 12:10:38",152986,0,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
175458,"2014-01-01 12:11:37",152987,0,bsearch,brand,b_ad_2,desktop,https://www.bsearch.com
175459,"2014-01-01 12:17:14",142878,1,NULL,NULL,NULL,mobile,https://www.gsearch.com
175460,"2014-01-01 12:17:49",150597,1,NULL,NULL,NULL,desktop,NULL
175461,"2014-01-01 12:19:16",152988,0,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
175462,"2014-01-01 12:20:12",152989,0,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
175463,"2014-01-01 12:23:47",152990,0,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
175464,"2014-01-01 12:26:57",152991,0,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
175465,"2014-01-01 12:27:29",130594,1,gsearch,brand,g_ad_2,mobile,https://www.gsearch.com
175466,"2014-01-01 12:27:44",136302,1,gsearch,brand,g_ad_2,desktop,https://www.gsearch.com
175467,"2014-01-01 12:29:51",130364,1,NULL,NULL,NULL,desktop,NULL
175468,"2014-01-01 12:29:53",152992,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
175469,"2014-01-01 12:30:31",129485,1,NULL,NULL,NULL,mobile,https://www.gsearch.com
175470,"2014-01-01 12:30:41",152993,0,gsearch,brand,g_ad_2,mobile,https://www.gsearch.com
175471,"2014-01-01 12:31:14",152994,0,gsearch,brand,g_ad_2,desktop,https://www.gsearch.com
175472,"2014-01-01 12:33:31",152995,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
175473,"2014-01-01 12:37:36",152996,0,NULL,NULL,NULL,desktop,NULL
175474,"2014-01-01 12:37:37",152997,0,NULL,NULL,NULL,mobile,https://www.gsearch.com
175475,"2014-01-01 12:42:17",141741,1,NULL,NULL,NULL,mobile,https://www.gsearch.com
175476,"2014-01-01 12:43:05",151673,1,bsearch,brand,b_ad_2,desktop,https://www.bsearch.com
175477,"2014-01-01 12:45:03",152998,0,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
175478,"2014-01-01 12:47:25",152999,0,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
175479,"2014-01-01 12:47:55",131029,1,NULL,NULL,NULL,desktop,https://www.gsearch.com
175480,"2014-01-01 12:48:20",153000,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
175481,"2014-01-01 12:48:42",153001,0,bsearch,nonbrand,b_ad_1,desktop,https://www.bsearch.com
175482,"2014-01-01 12:49:31",153002,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
175483,"2014-01-01 12:51:54",153003,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
175484,"2014-01-01 12:53:11",153004,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
175485,"2014-01-01 12:53:16",143109,1,gsearch,brand,g_ad_2,mobile,https://www.gsearch.com
175486,"2014-01-01 12:55:50",153005,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
175487,"2014-01-01 12:56:07",153006,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
175488,"2014-01-01 13:04:36",153007,0,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
175489,"2014-01-01 13:05:53",153008,0,bsearch,nonbrand,b_ad_1,mobile,https://www.bsearch.com
175490,"2014-01-01 13:06:54",153009,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
175491,"2014-01-01 13:08:39",153010,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
175492,"2014-01-01 13:09:37",118856,1,NULL,NULL,NULL,desktop,https://www.gsearch.com
175493,"2014-01-01 13:12:13",153011,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
175494,"2014-01-01 13:13:03",153012,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
175495,"2014-01-01 13:16:38",132468,1,NULL,NULL,NULL,desktop,https://www.gsearch.com
175496,"2014-01-01 13:17:25",153013,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
175497,"2014-01-01 13:18:09",153014,0,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
175498,"2014-01-01 13:18:28",153015,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
175499,"2014-01-01 13:19:01",153016,0,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
175500,"2014-01-01 13:23:35",153017,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
175501,"2014-01-01 13:24:18",153018,0,bsearch,nonbrand,b_ad_1,mobile,https://www.bsearch.com
175502,"2014-01-01 13:28:23",153019,0,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
175503,"2014-01-01 13:31:14",124108,1,NULL,NULL,NULL,desktop,https://www.gsearch.com
175504,"2014-01-01 13:33:30",153020,0,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
175505,"2014-01-01 13:34:43",153021,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
175506,"2014-01-01 13:34:56",153022,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
175507,"2014-01-01 13:36:17",153023,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
175508,"2014-01-01 13:39:24",153024,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
175509,"2014-01-01 13:41:12",153025,0,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
175510,"2014-01-01 13:42:11",153026,0,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
175511,"2014-01-01 13:42:31",153027,0,bsearch,nonbrand,b_ad_1,desktop,https://www.bsearch.com
175512,"2014-01-01 13:50:45",153028,0,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
175513,"2014-01-01 13:55:33",153029,0,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
175514,"2014-01-01 13:56:08",153030,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
