order_item_id,created_at,order_id,price_usd,cogs_usd,website_session_id,product_id,is_primary_item
5803,"2013-07-14 11:26:35",5803,49.99,19.49,110802,1,1
5804,"2013-07-14 12:53:02",5804,49.99,19.49,110819,1,1
5805,"2013-07-14 12:53:42",5805,49.99,19.49,110820,1,1
5806,"2013-07-14 15:30:17",5806,59.99,22.49,110840,2,1
5807,"2013-07-14 17:46:42",5807,59.99,22.49,110860,2,1
5808,"2013-07-14 17:57:14",5808,59.99,22.49,110863,2,1
5809,"2013-07-14 18:20:21",5809,49.99,19.49,110867,1,1
5810,"2013-07-14 21:45:05",5810,49.99,19.49,110893,1,1
5811,"2013-07-14 22:02:44",5811,49.99,19.49,110897,1,1
5812,"2013-07-14 22:29:09",5812,49.99,19.49,110904,1,1
5813,"2013-07-15 00:45:37",5813,49.99,19.49,110927,1,1
5814,"2013-07-15 00:52:19",5814,49.99,19.49,110928,1,1
5815,"2013-07-15 02:57:56",5815,49.99,19.49,110943,1,1
5816,"2013-07-15 03:51:02",5816,59.99,22.49,110949,2,1
5817,"2013-07-15 04:33:13",5817,49.99,19.49,110952,1,1
5818,"2013-07-15 07:14:01",5818,59.99,22.49,110972,2,1
5819,"2013-07-15 08:41:25",5819,49.99,19.49,110978,1,1
5820,"2013-07-15 09:09:48",5820,59.99,22.49,110983,2,1
5821,"2013-07-15 09:19:09",5821,59.99,22.49,110986,2,1
5822,"2013-07-15 09:35:10",5822,49.99,19.49,110991,1,1
5823,"2013-07-15 10:18:05",5823,49.99,19.49,111005,1,1
5824,"2013-07-15 10:56:13",5824,49.99,19.49,111015,1,1
5825,"2013-07-15 11:29:06",5825,59.99,22.49,111026,2,1
5826,"2013-07-15 13:05:59",5826,49.99,19.49,111052,1,1
5827,"2013-07-15 13:16:59",5827,49.99,19.49,111058,1,1
5828,"2013-07-15 14:22:36",5828,49.99,19.49,111084,1,1
5829,"2013-07-15 14:30:12",5829,49.99,19.49,111087,1,1
5830,"2013-07-15 14:40:54",5830,49.99,19.49,111095,1,1
5831,"2013-07-15 15:25:19",5831,59.99,22.49,111113,2,1
5832,"2013-07-15 15:53:21",5832,49.99,19.49,111118,1,1
5833,"2013-07-15 16:47:55",5833,49.99,19.49,111141,1,1
5834,"2013-07-15 17:59:03",5834,49.99,19.49,111171,1,1
5835,"2013-07-15 18:10:31",5835,49.99,19.49,111180,1,1
5836,"2013-07-15 18:45:37",5836,59.99,22.49,111191,2,1
5837,"2013-07-15 18:57:36",5837,49.99,19.49,111198,1,1
5838,"2013-07-15 19:03:36",5838,49.99,19.49,111199,1,1
5839,"2013-07-15 20:09:00",5839,49.99,19.49,111219,1,1
5840,"2013-07-15 21:31:14",5840,49.99,19.49,111238,1,1
5841,"2013-07-16 02:09:07",5841,49.99,19.49,111275,1,1
5842,"2013-07-16 03:01:16",5842,49.99,19.49,111280,1,1
5843,"2013-07-16 04:37:28",5843,49.99,19.49,111290,1,1
5844,"2013-07-16 08:10:47",5844,49.99,19.49,111310,1,1
5845,"2013-07-16 08:23:15",5845,49.99,19.49,111312,1,1
5846,"2013-07-16 09:13:17",5846,59.99,22.49,111322,2,1
5847,"2013-07-16 10:18:57",5847,59.99,22.49,111344,2,1
5848,"2013-07-16 11:20:43",5848,49.99,19.49,111367,1,1
5849,"2013-07-16 11:46:15",5849,49.99,19.49,111376,1,1
5850,"2013-07-16 11:46:27",5850,59.99,22.49,111379,2,1
5851,"2013-07-16 12:12:35",5851,49.99,19.49,111391,1,1
5852,"2013-07-16 12:30:59",5852,49.99,19.49,111399,1,1
5853,"2013-07-16 14:07:34",5853,59.99,22.49,111432,2,1
5854,"2013-07-16 17:35:31",5854,49.99,19.49,111513,1,1
5855,"2013-07-16 18:44:57",5855,49.99,19.49,111539,1,1
5856,"2013-07-16 21:32:07",5856,49.99,19.49,111577,1,1
5857,"2013-07-16 21:34:45",5857,59.99,22.49,111578,2,1
5858,"2013-07-17 01:12:43",5858,49.99,19.49,111612,1,1
5859,"2013-07-17 02:08:01",5859,59.99,22.49,111615,2,1
5860,"2013-07-17 06:05:42",5860,49.99,19.49,111638,1,1
5861,"2013-07-17 09:44:17",5861,49.99,19.49,111673,1,1
5862,"2013-07-17 11:08:32",5862,49.99,19.49,111713,1,1
5863,"2013-07-17 11:25:06",5863,49.99,19.49,111727,1,1
5864,"2013-07-17 11:53:27",5864,49.99,19.49,111736,1,1
5865,"2013-07-17 12:35:52",5865,49.99,19.49,111759,1,1
5866,"2013-07-17 13:11:45",5866,49.99,19.49,111771,1,1
5867,"2013-07-17 13:40:47",5867,49.99,19.49,111786,1,1
5868,"2013-07-17 14:01:39",5868,49.99,19.49,111796,1,1
5869,"2013-07-17 15:03:53",5869,49.99,19.49,111813,1,1
5870,"2013-07-17 15:05:28",5870,49.99,19.49,111819,1,1
5871,"2013-07-17 15:11:39",5871,49.99,19.49,111822,1,1
5872,"2013-07-17 16:05:52",5872,49.99,19.49,111849,1,1
5873,"2013-07-17 17:04:32",5873,49.99,19.49,111876,1,1
5874,"2013-07-17 18:57:55",5874,49.99,19.49,111922,1,1
5875,"2013-07-17 20:06:49",5875,49.99,19.49,111942,1,1
5876,"2013-07-17 20:08:30",5876,49.99,19.49,111944,1,1
5877,"2013-07-17 22:55:29",5877,49.99,19.49,111970,1,1
5878,"2013-07-18 02:20:37",5878,49.99,19.49,111997,1,1
5879,"2013-07-18 03:05:12",5879,49.99,19.49,112000,1,1
5880,"2013-07-18 03:28:02",5880,49.99,19.49,112004,1,1
5881,"2013-07-18 04:36:56",5881,49.99,19.49,112009,1,1
5882,"2013-07-18 06:15:17",5882,49.99,19.49,112017,1,1
5883,"2013-07-18 08:40:55",5883,49.99,19.49,112042,1,1
5884,"2013-07-18 09:17:24",5884,49.99,19.49,112046,1,1
5885,"2013-07-18 09:44:22",5885,49.99,19.49,112050,1,1
5886,"2013-07-18 10:11:38",5886,49.99,19.49,112061,1,1
5887,"2013-07-18 11:15:50",5887,49.99,19.49,112085,1,1
5888,"2013-07-18 12:04:30",5888,59.99,22.49,112102,2,1
5889,"2013-07-18 13:24:34",5889,49.99,19.49,112132,1,1
5890,"2013-07-18 15:01:59",5890,49.99,19.49,112160,1,1
5891,"2013-07-18 15:50:54",5891,49.99,19.49,112175,1,1
5892,"2013-07-18 16:30:04",5892,49.99,19.49,112186,1,1
5893,"2013-07-18 17:04:33",5893,49.99,19.49,112198,1,1
5894,"2013-07-18 20:50:53",5894,49.99,19.49,112258,1,1
5895,"2013-07-18 21:11:03",5895,49.99,19.49,112263,1,1
5896,"2013-07-18 21:46:32",5896,49.99,19.49,112269,1,1
5897,"2013-07-18 21:47:20",5897,49.99,19.49,112273,1,1
5898,"2013-07-18 23:18:22",5898,59.99,22.49,112286,2,1
5899,"2013-07-18 23:44:17",5899,59.99,22.49,112291,2,1
5900,"2013-07-19 02:58:20",5900,59.99,22.49,112308,2,1
5901,"2013-07-19 04:59:20",5901,49.99,19.49,112314,1,1
5902,"2013-07-19 06:32:15",5902,49.99,19.49,112323,1,1
5903,"2013-07-19 09:05:41",5903,49.99,19.49,112347,1,1
5904,"2013-07-19 09:27:28",5904,49.99,19.49,112357,1,1
5905,"2013-07-19 09:30:28",5905,59.99,22.49,112356,2,1
5906,"2013-07-19 09:36:14",5906,49.99,19.49,112359,1,1
5907,"2013-07-19 10:49:35",5907,49.99,19.49,112378,1,1
5908,"2013-07-19 12:15:10",5908,49.99,19.49,112410,1,1
5909,"2013-07-19 15:35:02",5909,59.99,22.49,112479,2,1
5910,"2013-07-19 15:39:50",5910,49.99,19.49,112482,1,1
5911,"2013-07-19 15:53:50",5911,49.99,19.49,112490,1,1
5912,"2013-07-19 15:58:52",5912,49.99,19.49,112494,1,1
5913,"2013-07-19 16:05:15",5913,49.99,19.49,112495,1,1
5914,"2013-07-19 16:29:03",5914,49.99,19.49,112501,1,1
5915,"2013-07-19 17:43:19",5915,49.99,19.49,112523,1,1
5916,"2013-07-19 18:14:33",5916,49.99,19.49,112534,1,1
5917,"2013-07-19 20:23:27",5917,49.99,19.49,112568,1,1
5918,"2013-07-19 21:13:39",5918,49.99,19.49,112576,1,1
5919,"2013-07-19 22:01:11",5919,49.99,19.49,112581,1,1
5920,"2013-07-20 00:04:41",5920,59.99,22.49,112598,2,1
5921,"2013-07-20 00:29:28",5921,49.99,19.49,112602,1,1
5922,"2013-07-20 00:36:52",5922,49.99,19.49,112604,1,1
5923,"2013-07-20 02:44:06",5923,49.99,19.49,112613,1,1
5924,"2013-07-20 07:01:08",5924,49.99,19.49,112622,1,1
5925,"2013-07-20 07:37:02",5925,49.99,19.49,112626,1,1
5926,"2013-07-20 09:37:43",5926,49.99,19.49,112641,1,1
5927,"2013-07-20 11:12:56",5927,49.99,19.49,112654,1,1
5928,"2013-07-20 12:06:39",5928,49.99,19.49,112663,1,1
5929,"2013-07-20 12:56:49",5929,49.99,19.49,112671,1,1
5930,"2013-07-20 14:16:46",5930,49.99,19.49,112686,1,1
5931,"2013-07-20 14:50:27",5931,49.99,19.49,112693,1,1
5932,"2013-07-20 15:10:04",5932,49.99,19.49,112698,1,1
5933,"2013-07-20 18:30:01",5933,49.99,19.49,112724,1,1
5934,"2013-07-20 18:52:42",5934,49.99,19.49,112731,1,1
5935,"2013-07-20 19:31:09",5935,59.99,22.49,112736,2,1
5936,"2013-07-20 19:31:50",5936,59.99,22.49,112735,2,1
5937,"2013-07-20 19:32:09",5937,49.99,19.49,112737,1,1
5938,"2013-07-21 01:16:47",5938,49.99,19.49,112761,1,1
5939,"2013-07-21 01:19:00",5939,49.99,19.49,112762,1,1
5940,"2013-07-21 03:28:48",5940,59.99,22.49,112773,2,1
5941,"2013-07-21 06:11:38",5941,49.99,19.49,112783,1,1
5942,"2013-07-21 06:59:20",5942,59.99,22.49,112787,2,1
5943,"2013-07-21 09:42:27",5943,49.99,19.49,112803,1,1
5944,"2013-07-21 10:53:38",5944,49.99,19.49,112810,1,1
5945,"2013-07-21 13:49:09",5945,49.99,19.49,112834,1,1
5946,"2013-07-21 14:14:12",5946,49.99,19.49,112835,1,1
5947,"2013-07-21 14:34:02",5947,59.99,22.49,112839,2,1
5948,"2013-07-21 16:48:49",5948,49.99,19.49,112851,1,1
5949,"2013-07-21 17:54:42",5949,49.99,19.49,112862,1,1
5950,"2013-07-21 18:04:06",5950,49.99,19.49,112868,1,1
5951,"2013-07-21 22:01:41",5951,49.99,19.49,112901,1,1
5952,"2013-07-21 22:50:42",5952,49.99,19.49,112909,1,1
5953,"2013-07-22 01:41:01",5953,49.99,19.49,112935,1,1
5954,"2013-07-22 01:44:21",5954,49.99,19.49,112937,1,1
5955,"2013-07-22 07:23:28",5955,59.99,22.49,112977,2,1
5956,"2013-07-22 07:37:27",5956,49.99,19.49,112978,1,1
5957,"2013-07-22 07:37:54",5957,49.99,19.49,112980,1,1
5958,"2013-07-22 07:43:14",5958,49.99,19.49,112979,1,1
5959,"2013-07-22 07:55:33",5959,49.99,19.49,112985,1,1
5960,"2013-07-22 11:34:29",5960,49.99,19.49,113050,1,1
5961,"2013-07-22 11:49:56",5961,49.99,19.49,113052,1,1
5962,"2013-07-22 12:19:31",5962,49.99,19.49,113067,1,1
5963,"2013-07-22 12:27:24",5963,49.99,19.49,113071,1,1
5964,"2013-07-22 13:19:01",5964,49.99,19.49,113096,1,1
5965,"2013-07-22 13:34:09",5965,49.99,19.49,113104,1,1
5966,"2013-07-22 14:07:03",5966,49.99,19.49,113117,1,1
5967,"2013-07-22 14:11:22",5967,49.99,19.49,113118,1,1
5968,"2013-07-22 14:29:58",5968,49.99,19.49,113124,1,1
5969,"2013-07-22 14:45:56",5969,49.99,19.49,113135,1,1
5970,"2013-07-22 14:52:05",5970,49.99,19.49,113134,1,1
5971,"2013-07-22 15:28:34",5971,49.99,19.49,113146,1,1
5972,"2013-07-22 15:58:26",5972,49.99,19.49,113154,1,1
5973,"2013-07-22 16:19:43",5973,49.99,19.49,113165,1,1
