order_item_id,created_at,order_id,price_usd,cogs_usd,website_session_id,product_id,is_primary_item
10259,"2014-01-02 12:51:15",10085,49.99,19.49,175954,1,1
10260,"2014-01-02 12:51:53",10086,49.99,19.49,175957,1,1
10261,"2014-01-02 14:04:02",10087,49.99,19.49,175994,1,1
10262,"2014-01-02 15:02:05",10088,59.99,22.49,176020,2,1
10263,"2014-01-02 15:19:50",10089,49.99,19.49,176029,1,1
10264,"2014-01-02 16:31:56",10090,45.99,14.49,176063,3,1
10265,"2014-01-02 16:49:43",10091,49.99,19.49,176072,1,1
10266,"2014-01-02 17:06:07",10092,49.99,19.49,176081,1,1
10267,"2014-01-02 17:12:27",10093,49.99,19.49,176086,1,1
10268,"2014-01-02 17:12:27",10093,45.99,14.49,176086,3,0
10269,"2014-01-02 17:57:54",10094,49.99,19.49,176103,1,1
10270,"2014-01-02 18:12:36",10095,49.99,19.49,176112,1,1
10271,"2014-01-02 18:26:52",10096,45.99,14.49,176118,3,1
10272,"2014-01-02 18:52:04",10097,49.99,19.49,176130,1,1
10273,"2014-01-02 18:52:04",10097,45.99,14.49,176130,3,0
10274,"2014-01-02 20:30:53",10098,49.99,19.49,176158,1,1
10275,"2014-01-02 20:42:27",10099,49.99,19.49,176164,1,1
10276,"2014-01-02 21:08:51",10100,45.99,14.49,176170,3,1
10277,"2014-01-03 01:04:38",10101,49.99,19.49,176215,1,1
10278,"2014-01-03 01:18:06",10102,49.99,19.49,176218,1,1
10279,"2014-01-03 02:03:31",10103,49.99,19.49,176226,1,1
10280,"2014-01-03 07:17:23",10104,49.99,19.49,176266,1,1
10281,"2014-01-03 08:12:22",10105,49.99,19.49,176276,1,1
10282,"2014-01-03 08:35:17",10106,45.99,14.49,176282,3,1
10283,"2014-01-03 10:02:59",10107,49.99,19.49,176322,1,1
10284,"2014-01-03 10:30:27",10108,49.99,19.49,176333,1,1
10285,"2014-01-03 11:28:31",10109,49.99,19.49,176361,1,1
10286,"2014-01-03 11:29:13",10110,49.99,19.49,176359,1,1
10287,"2014-01-03 12:30:09",10111,49.99,19.49,176392,1,1
10288,"2014-01-03 12:51:59",10112,45.99,14.49,176404,3,1
10289,"2014-01-03 14:40:20",10113,49.99,19.49,176451,1,1
10290,"2014-01-03 14:44:41",10114,49.99,19.49,176453,1,1
10291,"2014-01-03 15:03:07",10115,45.99,14.49,176463,3,1
10292,"2014-01-03 15:10:53",10116,49.99,19.49,176468,1,1
10293,"2014-01-03 15:25:22",10117,49.99,19.49,176478,1,1
10294,"2014-01-03 16:13:54",10118,49.99,19.49,176498,1,1
10295,"2014-01-03 16:47:51",10119,45.99,14.49,176508,3,1
10296,"2014-01-03 17:01:54",10120,45.99,14.49,176516,3,1
10297,"2014-01-03 17:01:54",10120,49.99,19.49,176516,1,0
10298,"2014-01-03 17:02:08",10121,45.99,14.49,176515,3,1
10299,"2014-01-03 17:16:41",10122,49.99,19.49,176524,1,1
10300,"2014-01-03 18:15:00",10123,45.99,14.49,176542,3,1
10301,"2014-01-03 18:59:35",10124,49.99,19.49,176556,1,1
10302,"2014-01-03 19:27:10",10125,49.99,19.49,176566,1,1
10303,"2014-01-03 19:35:07",10126,45.99,14.49,176570,3,1
10304,"2014-01-03 20:32:02",10127,49.99,19.49,176589,1,1
10305,"2014-01-03 20:34:13",10128,59.99,22.49,176592,2,1
10306,"2014-01-03 21:02:32",10129,49.99,19.49,176599,1,1
10307,"2014-01-03 21:34:25",10130,49.99,19.49,176605,1,1
10308,"2014-01-03 22:13:19",10131,49.99,19.49,176614,1,1
10309,"2014-01-04 01:35:15",10132,49.99,19.49,176638,1,1
10310,"2014-01-04 01:35:15",10132,45.99,14.49,176638,3,0
10311,"2014-01-04 11:08:25",10133,49.99,19.49,176713,1,1
10312,"2014-01-04 11:37:54",10134,49.99,19.49,176718,1,1
10313,"2014-01-04 12:42:17",10135,49.99,19.49,176727,1,1
10314,"2014-01-04 16:46:28",10136,49.99,19.49,176778,1,1
10315,"2014-01-04 18:11:29",10137,49.99,19.49,176794,1,1
10316,"2014-01-04 19:08:38",10138,49.99,19.49,176804,1,1
10317,"2014-01-04 21:00:23",10139,49.99,19.49,176830,1,1
10318,"2014-01-04 22:21:23",10140,49.99,19.49,176841,1,1
10319,"2014-01-04 22:28:47",10141,49.99,19.49,176843,1,1
10320,"2014-01-05 00:43:03",10142,49.99,19.49,176868,1,1
10321,"2014-01-05 01:15:45",10143,59.99,22.49,176873,2,1
10322,"2014-01-05 01:15:45",10143,45.99,14.49,176873,3,0
10323,"2014-01-05 02:16:24",10144,49.99,19.49,176881,1,1
10324,"2014-01-05 04:46:30",10145,49.99,19.49,176908,1,1
10325,"2014-01-05 04:58:06",10146,49.99,19.49,176911,1,1
10326,"2014-01-05 09:54:02",10147,59.99,22.49,176940,2,1
10327,"2014-01-05 10:09:13",10148,59.99,22.49,176944,2,1
10328,"2014-01-05 13:38:47",10149,45.99,14.49,176993,3,1
10329,"2014-01-05 14:03:25",10150,49.99,19.49,176998,1,1
10330,"2014-01-05 14:06:48",10151,45.99,14.49,177001,3,1
10331,"2014-01-05 14:12:14",10152,59.99,22.49,177005,2,1
10332,"2014-01-05 14:52:39",10153,49.99,19.49,177019,1,1
10333,"2014-01-05 16:06:55",10154,49.99,19.49,177038,1,1
10334,"2014-01-05 16:53:48",10155,49.99,19.49,177052,1,1
10335,"2014-01-05 17:25:41",10156,49.99,19.49,177058,1,1
10336,"2014-01-05 17:32:34",10157,49.99,19.49,177060,1,1
10337,"2014-01-05 18:51:36",10158,49.99,19.49,177078,1,1
10338,"2014-01-05 18:51:36",10158,45.99,14.49,177078,3,0
10339,"2014-01-05 19:48:06",10159,49.99,19.49,177091,1,1
10340,"2014-01-06 01:25:24",10160,49.99,19.49,177160,1,1
10341,"2014-01-06 01:46:27",10161,49.99,19.49,177165,1,1
10342,"2014-01-06 06:25:24",10162,49.99,19.49,177200,1,1
10343,"2014-01-06 06:46:23",10163,59.99,22.49,177202,2,1
10344,"2014-01-06 09:56:23",10164,49.99,19.49,177242,1,1
10345,"2014-01-06 10:01:26",10165,49.99,19.49,177248,1,1
10346,"2014-01-06 10:54:37",10166,45.99,14.49,177278,3,1
10347,"2014-01-06 11:04:13",10167,49.99,19.49,177283,1,1
10348,"2014-01-06 11:17:32",10168,59.99,22.49,177291,2,1
10349,"2014-01-06 12:44:00",10169,49.99,19.49,177330,1,1
10350,"2014-01-06 13:00:49",10170,49.99,19.49,177340,1,1
10351,"2014-01-06 13:11:21",10171,59.99,22.49,177343,2,1
10352,"2014-01-06 13:26:58",10172,59.99,22.49,177358,2,1
10353,"2014-01-06 13:51:46",10173,49.99,19.49,177373,1,1
10354,"2014-01-06 14:43:30",10174,45.99,14.49,177406,3,1
10355,"2014-01-06 16:17:39",10175,49.99,19.49,177454,1,1
10356,"2014-01-06 16:53:36",10176,49.99,19.49,177474,1,1
10357,"2014-01-06 17:12:46",10177,49.99,19.49,177483,1,1
10358,"2014-01-06 17:25:24",10178,49.99,19.49,177495,1,1
10359,"2014-01-06 17:25:24",10178,45.99,14.49,177495,3,0
10360,"2014-01-06 17:37:43",10179,49.99,19.49,177505,1,1
10361,"2014-01-06 18:01:17",10180,45.99,14.49,177516,3,1
10362,"2014-01-06 18:56:44",10181,49.99,19.49,177537,1,1
10363,"2014-01-06 19:50:29",10182,49.99,19.49,177555,1,1
10364,"2014-01-06 20:14:42",10183,49.99,19.49,177571,1,1
10365,"2014-01-06 20:34:39",10184,49.99,19.49,177575,1,1
10366,"2014-01-06 22:00:29",10185,49.99,19.49,177605,1,1
10367,"2014-01-06 23:19:02",10186,59.99,22.49,177622,2,1
10368,"2014-01-07 00:54:57",10187,45.99,14.49,177640,3,1
10369,"2014-01-07 01:16:08",10188,49.99,19.49,177643,1,1
10370,"2014-01-07 01:16:08",10188,59.99,22.49,177643,2,0
10371,"2014-01-07 02:28:21",10189,59.99,22.49,177657,2,1
10372,"2014-01-07 04:03:10",10190,49.99,19.49,177663,1,1
10373,"2014-01-07 06:13:53",10191,49.99,19.49,177672,1,1
10374,"2014-01-07 06:42:22",10192,49.99,19.49,177675,1,1
10375,"2014-01-07 07:01:14",10193,49.99,19.49,177680,1,1
10376,"2014-01-07 10:05:19",10194,49.99,19.49,177726,1,1
10377,"2014-01-07 10:42:37",10195,49.99,19.49,177745,1,1
10378,"2014-01-07 10:54:52",10196,49.99,19.49,177753,1,1
10379,"2014-01-07 11:19:41",10197,49.99,19.49,177768,1,1
10380,"2014-01-07 11:21:55",10198,49.99,19.49,177773,1,1
10381,"2014-01-07 11:36:06",10199,49.99,19.49,177781,1,1
10382,"2014-01-07 12:07:01",10200,49.99,19.49,177789,1,1
10383,"2014-01-07 12:11:02",10201,49.99,19.49,177792,1,1
10384,"2014-01-07 12:47:11",10202,59.99,22.49,177810,2,1
10385,"2014-01-07 12:47:11",10202,45.99,14.49,177810,3,0
10386,"2014-01-07 14:17:46",10203,49.99,19.49,177854,1,1
10387,"2014-01-07 15:12:38",10204,59.99,22.49,177878,2,1
10388,"2014-01-07 15:35:56",10205,49.99,19.49,177897,1,1
10389,"2014-01-07 15:37:24",10206,59.99,22.49,177895,2,1
10390,"2014-01-07 15:37:24",10206,49.99,19.49,177895,1,0
10391,"2014-01-07 15:43:40",10207,49.99,19.49,177905,1,1
10392,"2014-01-07 15:47:00",10208,49.99,19.49,177906,1,1
10393,"2014-01-07 16:32:46",10209,49.99,19.49,177923,1,1
10394,"2014-01-07 16:32:46",10209,45.99,14.49,177923,3,0
10395,"2014-01-07 17:30:43",10210,49.99,19.49,177956,1,1
10396,"2014-01-07 17:56:30",10211,49.99,19.49,177972,1,1
10397,"2014-01-07 17:56:30",10211,45.99,14.49,177972,3,0
10398,"2014-01-07 18:00:32",10212,49.99,19.49,177968,1,1
10399,"2014-01-07 18:00:32",10212,45.99,14.49,177968,3,0
10400,"2014-01-07 18:21:56",10213,49.99,19.49,177980,1,1
10401,"2014-01-07 20:41:26",10214,49.99,19.49,178033,1,1
10402,"2014-01-07 20:55:14",10215,49.99,19.49,178032,1,1
10403,"2014-01-07 21:24:51",10216,49.99,19.49,178044,1,1
10404,"2014-01-07 21:59:42",10217,49.99,19.49,178057,1,1
10405,"2014-01-07 21:59:42",10217,59.99,22.49,178057,2,0
10406,"2014-01-07 22:48:00",10218,49.99,19.49,178074,1,1
10407,"2014-01-08 01:45:53",10219,49.99,19.49,178097,1,1
10408,"2014-01-08 03:18:11",10220,49.99,19.49,178107,1,1
10409,"2014-01-08 03:27:16",10221,49.99,19.49,178110,1,1
10410,"2014-01-08 03:27:59",10222,49.99,19.49,178111,1,1
10411,"2014-01-08 05:22:04",10223,45.99,14.49,178127,3,1
10412,"2014-01-08 07:23:17",10224,49.99,19.49,178151,1,1
10413,"2014-01-08 07:48:26",10225,49.99,19.49,178160,1,1
10414,"2014-01-08 08:32:50",10226,59.99,22.49,178173,2,1
10415,"2014-01-08 09:09:01",10227,59.99,22.49,178185,2,1
10416,"2014-01-08 09:53:57",10228,49.99,19.49,178212,1,1
10417,"2014-01-08 10:40:55",10229,49.99,19.49,178229,1,1
10418,"2014-01-08 10:43:08",10230,49.99,19.49,178228,1,1
10419,"2014-01-08 11:01:59",10231,59.99,22.49,178243,2,1
10420,"2014-01-08 12:06:54",10232,49.99,19.49,178277,1,1
10421,"2014-01-08 12:22:05",10233,49.99,19.49,178281,1,1
10422,"2014-01-08 12:22:44",10234,45.99,14.49,178284,3,1
10423,"2014-01-08 12:47:45",10235,49.99,19.49,178298,1,1
10424,"2014-01-08 13:01:14",10236,49.99,19.49,178306,1,1
10425,"2014-01-08 13:20:59",10237,49.99,19.49,178319,1,1
10426,"2014-01-08 13:20:59",10237,59.99,22.49,178319,2,0
10427,"2014-01-08 14:13:05",10238,49.99,19.49,178352,1,1
10428,"2014-01-08 14:58:05",10239,45.99,14.49,178381,3,1
10429,"2014-01-08 17:16:48",10240,45.99,14.49,178445,3,1
10430,"2014-01-08 17:40:53",10241,59.99,22.49,178460,2,1
10431,"2014-01-08 18:02:59",10242,59.99,22.49,178472,2,1
10432,"2014-01-08 18:27:21",10243,49.99,19.49,178481,1,1
10433,"2014-01-08 19:24:34",10244,49.99,19.49,178512,1,1
10434,"2014-01-08 19:45:45",10245,45.99,14.49,178523,3,1
10435,"2014-01-08 20:02:19",10246,49.99,19.49,178524,1,1
10436,"2014-01-08 22:55:02",10247,45.99,14.49,178578,3,1
10437,"2014-01-08 23:11:14",10248,49.99,19.49,178583,1,1
10438,"2014-01-09 00:57:31",10249,49.99,19.49,178597,1,1
10439,"2014-01-09 06:32:05",10250,49.99,19.49,178651,1,1
10440,"2014-01-09 09:05:30",10251,49.99,19.49,178692,1,1
10441,"2014-01-09 09:15:45",10252,45.99,14.49,178696,3,1
10442,"2014-01-09 10:27:50",10253,49.99,19.49,178715,1,1
10443,"2014-01-09 12:21:35",10254,49.99,19.49,178768,1,1
10444,"2014-01-09 12:21:35",10254,45.99,14.49,178768,3,0
10445,"2014-01-09 12:55:03",10255,59.99,22.49,178792,2,1
10446,"2014-01-09 12:55:03",10255,49.99,19.49,178792,1,0
10447,"2014-01-09 13:52:59",10256,49.99,19.49,178820,1,1
10448,"2014-01-09 13:59:10",10257,49.99,19.49,178818,1,1
10449,"2014-01-09 14:23:49",10258,49.99,19.49,178839,1,1
10450,"2014-01-09 14:46:48",10259,49.99,19.49,178849,1,1
10451,"2014-01-09 15:01:32",10260,45.99,14.49,178856,3,1
10452,"2014-01-09 15:23:22",10261,45.99,14.49,178865,3,1
10453,"2014-01-09 15:24:06",10262,45.99,14.49,178868,3,1
10454,"2014-01-09 15:44:56",10263,49.99,19.49,178879,1,1
10455,"2014-01-09 16:08:51",10264,59.99,22.49,178887,2,1
10456,"2014-01-09 16:30:43",10265,45.99,14.49,178902,3,1
10457,"2014-01-09 16:30:43",10265,49.99,19.49,178902,1,0
10458,"2014-01-09 16:33:15",10266,49.99,19.49,178909,1,1
10459,"2014-01-09 16:54:51",10267,49.99,19.49,178917,1,1
10460,"2014-01-09 17:14:01",10268,49.99,19.49,178930,1,1
10461,"2014-01-09 17:50:51",10269,49.99,19.49,178942,1,1
10462,"2014-01-09 17:57:58",10270,49.99,19.49,178944,1,1
10463,"2014-01-09 18:39:52",10271,49.99,19.49,178966,1,1
10464,"2014-01-09 19:02:17",10272,49.99,19.49,178975,1,1
10465,"2014-01-09 19:22:04",10273,49.99,19.49,178979,1,1
10466,"2014-01-09 22:59:36",10274,49.99,19.49,179033,1,1
10467,"2014-01-09 22:59:36",10274,59.99,22.49,179033,2,0
10468,"2014-01-09 23:04:51",10275,49.99,19.49,179035,1,1
10469,"2014-01-09 23:39:19",10276,49.99,19.49,179043,1,1
10470,"2014-01-10 00:11:51",10277,49.99,19.49,179051,1,1
10471,"2014-01-10 00:14:46",10278,49.99,19.49,179048,1,1
10472,"2014-01-10 00:50:07",10279,49.99,19.49,179060,1,1
10473,"2014-01-10 01:15:40",10280,59.99,22.49,179064,2,1
10474,"2014-01-10 02:54:43",10281,49.99,19.49,179081,1,1
10475,"2014-01-10 03:10:03",10282,45.99,14.49,179083,3,1
10476,"2014-01-10 07:15:41",10283,49.99,19.49,179114,1,1
10477,"2014-01-10 08:01:49",10284,49.99,19.49,179119,1,1
10478,"2014-01-10 08:18:00",10285,59.99,22.49,179125,2,1
10479,"2014-01-10 09:47:10",10286,49.99,19.49,179143,1,1
10480,"2014-01-10 10:06:03",10287,49.99,19.49,179156,1,1
10481,"2014-01-10 10:09:55",10288,49.99,19.49,179160,1,1
10482,"2014-01-10 10:12:46",10289,49.99,19.49,179167,1,1
10483,"2014-01-10 10:16:56",10290,49.99,19.49,179168,1,1
10484,"2014-01-10 10:16:56",10290,45.99,14.49,179168,3,0
10485,"2014-01-10 11:07:30",10291,49.99,19.49,179197,1,1
10486,"2014-01-10 11:07:30",10291,45.99,14.49,179197,3,0
10487,"2014-01-10 11:37:12",10292,59.99,22.49,179215,2,1
10488,"2014-01-10 12:10:36",10293,49.99,19.49,179234,1,1
10489,"2014-01-10 12:23:30",10294,49.99,19.49,179246,1,1
10490,"2014-01-10 12:23:30",10294,45.99,14.49,179246,3,0
10491,"2014-01-10 12:38:44",10295,49.99,19.49,179256,1,1
10492,"2014-01-10 13:06:43",10296,49.99,19.49,179270,1,1
10493,"2014-01-10 13:28:38",10297,49.99,19.49,179289,1,1
10494,"2014-01-10 14:31:47",10298,49.99,19.49,179332,1,1
10495,"2014-01-10 14:31:47",10298,45.99,14.49,179332,3,0
10496,"2014-01-10 14:33:49",10299,59.99,22.49,179331,2,1
10497,"2014-01-10 14:56:51",10300,49.99,19.49,179339,1,1
10498,"2014-01-10 14:56:51",10300,59.99,22.49,179339,2,0
10499,"2014-01-10 14:59:04",10301,59.99,22.49,179340,2,1
10500,"2014-01-10 14:59:04",10301,49.99,19.49,179340,1,0
10501,"2014-01-10 15:19:01",10302,45.99,14.49,179351,3,1
10502,"2014-01-10 15:34:32",10303,49.99,19.49,179358,1,1
10503,"2014-01-10 15:43:13",10304,49.99,19.49,179365,1,1
10504,"2014-01-10 15:57:07",10305,49.99,19.49,179373,1,1
10505,"2014-01-10 15:57:07",10305,59.99,22.49,179373,2,0
10506,"2014-01-10 15:58:25",10306,49.99,19.49,179374,1,1
10507,"2014-01-10 16:05:23",10307,49.99,19.49,179382,1,1
10508,"2014-01-10 16:15:08",10308,49.99,19.49,179389,1,1
10509,"2014-01-10 16:19:27",10309,45.99,14.49,179391,3,1
10510,"2014-01-10 16:19:27",10309,49.99,19.49,179391,1,0
10511,"2014-01-10 16:49:13",10310,49.99,19.49,179407,1,1
10512,"2014-01-10 17:26:19",10311,49.99,19.49,179428,1,1
10513,"2014-01-10 17:50:22",10312,49.99,19.49,179436,1,1
10514,"2014-01-10 17:53:11",10313,49.99,19.49,179443,1,1
10515,"2014-01-10 21:23:37",10314,49.99,19.49,179492,1,1
10516,"2014-01-11 00:11:29",10315,49.99,19.49,179516,1,1
10517,"2014-01-11 00:33:21",10316,45.99,14.49,179524,3,1
10518,"2014-01-11 01:01:53",10317,59.99,22.49,179532,2,1
10519,"2014-01-11 01:01:53",10317,45.99,14.49,179532,3,0
10520,"2014-01-11 02:45:09",10318,49.99,19.49,179545,1,1
10521,"2014-01-11 06:53:28",10319,49.99,19.49,179568,1,1
10522,"2014-01-11 06:53:28",10319,45.99,14.49,179568,3,0
10523,"2014-01-11 07:37:07",10320,49.99,19.49,179576,1,1
10524,"2014-01-11 10:55:08",10321,49.99,19.49,179605,1,1
10525,"2014-01-11 11:10:06",10322,49.99,19.49,179610,1,1
10526,"2014-01-11 11:17:42",10323,49.99,19.49,179612,1,1
10527,"2014-01-11 11:20:44",10324,59.99,22.49,179615,2,1
10528,"2014-01-11 11:34:14",10325,49.99,19.49,179617,1,1
10529,"2014-01-11 12:28:32",10326,49.99,19.49,179630,1,1
10530,"2014-01-11 13:59:27",10327,59.99,22.49,179651,2,1
10531,"2014-01-11 14:18:33",10328,49.99,19.49,179657,1,1
10532,"2014-01-11 14:31:27",10329,49.99,19.49,179662,1,1
10533,"2014-01-11 14:39:27",10330,49.99,19.49,179665,1,1
10534,"2014-01-11 16:53:46",10331,49.99,19.49,179686,1,1
10535,"2014-01-11 17:54:45",10332,49.99,19.49,179697,1,1
10536,"2014-01-11 19:52:29",10333,49.99,19.49,179714,1,1
10537,"2014-01-11 20:23:51",10334,49.99,19.49,179723,1,1
10538,"2014-01-11 20:23:51",10334,45.99,14.49,179723,3,0
10539,"2014-01-11 20:59:14",10335,49.99,19.49,179728,1,1
10540,"2014-01-11 20:59:14",10335,45.99,14.49,179728,3,0
10541,"2014-01-11 23:21:53",10336,49.99,19.49,179752,1,1
10542,"2014-01-12 02:35:17",10337,45.99,14.49,179771,3,1
10543,"2014-01-12 06:19:33",10338,49.99,19.49,179791,1,1
10544,"2014-01-12 07:35:18",10339,49.99,19.49,179802,1,1
10545,"2014-01-12 08:26:46",10340,49.99,19.49,179809,1,1
10546,"2014-01-12 08:55:43",10341,49.99,19.49,179813,1,1
10547,"2014-01-12 10:07:12",10342,49.99,19.49,179825,1,1
10548,"2014-01-12 12:01:28",10343,49.99,19.49,179852,1,1
10549,"2014-01-12 15:14:26",10344,49.99,19.49,179882,1,1
10550,"2014-01-12 15:54:49",10345,49.99,19.49,179897,1,1
10551,"2014-01-12 15:55:00",10346,49.99,19.49,179898,1,1
10552,"2014-01-12 16:06:25",10347,49.99,19.49,179903,1,1
10553,"2014-01-12 16:12:08",10348,45.99,14.49,179907,3,1
10554,"2014-01-12 20:12:24",10349,49.99,19.49,179964,1,1
10555,"2014-01-12 22:17:20",10350,49.99,19.49,179992,1,1
10556,"2014-01-12 22:44:40",10351,49.99,19.49,179999,1,1
10557,"2014-01-13 00:36:12",10352,49.99,19.49,180036,1,1
10558,"2014-01-13 01:45:48",10353,49.99,19.49,180055,1,1
10559,"2014-01-13 02:20:04",10354,49.99,19.49,180062,1,1
10560,"2014-01-13 02:22:24",10355,59.99,22.49,180063,2,1
10561,"2014-01-13 03:30:55",10356,49.99,19.49,180067,1,1
10562,"2014-01-13 04:24:59",10357,49.99,19.49,180078,1,1
10563,"2014-01-13 04:31:28",10358,49.99,19.49,180080,1,1
10564,"2014-01-13 05:56:44",10359,49.99,19.49,180096,1,1
10565,"2014-01-13 07:12:26",10360,49.99,19.49,180113,1,1
10566,"2014-01-13 07:27:49",10361,59.99,22.49,180118,2,1
10567,"2014-01-13 07:51:39",10362,49.99,19.49,180124,1,1
10568,"2014-01-13 07:51:39",10362,59.99,22.49,180124,2,0
10569,"2014-01-13 08:46:04",10363,59.99,22.49,180137,2,1
10570,"2014-01-13 09:12:52",10364,49.99,19.49,180145,1,1
10571,"2014-01-13 09:46:43",10365,49.99,19.49,180164,1,1
10572,"2014-01-13 10:47:44",10366,49.99,19.49,180195,1,1
10573,"2014-01-13 11:13:12",10367,49.99,19.49,180206,1,1
10574,"2014-01-13 11:43:19",10368,45.99,14.49,180230,3,1
10575,"2014-01-13 12:14:51",10369,49.99,19.49,180245,1,1
10576,"2014-01-13 12:35:44",10370,49.99,19.49,180256,1,1
10577,"2014-01-13 12:39:07",10371,49.99,19.49,180260,1,1
10578,"2014-01-13 13:07:29",10372,49.99,19.49,180274,1,1
10579,"2014-01-13 13:07:29",10372,45.99,14.49,180274,3,0
10580,"2014-01-13 13:43:06",10373,49.99,19.49,180304,1,1
10581,"2014-01-13 14:17:18",10374,49.99,19.49,180329,1,1
10582,"2014-01-13 14:20:48",10375,49.99,19.49,180332,1,1
10583,"2014-01-13 14:35:15",10376,49.99,19.49,180338,1,1
10584,"2014-01-13 14:37:42",10377,49.99,19.49,180343,1,1
10585,"2014-01-13 14:56:33",10378,49.99,19.49,180360,1,1
10586,"2014-01-13 15:12:40",10379,49.99,19.49,180373,1,1
10587,"2014-01-13 15:22:22",10380,49.99,19.49,180375,1,1
10588,"2014-01-13 15:22:22",10380,45.99,14.49,180375,3,0
10589,"2014-01-13 16:04:19",10381,49.99,19.49,180402,1,1
10590,"2014-01-13 16:30:17",10382,49.99,19.49,180423,1,1
10591,"2014-01-13 17:30:03",10383,49.99,19.49,180456,1,1
10592,"2014-01-13 17:36:30",10384,49.99,19.49,180458,1,1
10593,"2014-01-13 17:56:08",10385,49.99,19.49,180463,1,1
10594,"2014-01-13 18:01:38",10386,49.99,19.49,180471,1,1
10595,"2014-01-13 18:03:04",10387,49.99,19.49,180475,1,1
10596,"2014-01-13 19:46:35",10388,49.99,19.49,180514,1,1
