website_session_id,created_at,user_id,is_repeat_session,utm_source,utm_campaign,utm_content,device_type,http_referer
222163,"2014-04-01 09:53:50",185094,1,gsearch,brand,g_ad_2,desktop,https://www.gsearch.com
222164,"2014-04-01 09:53:50",191638,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
222165,"2014-04-01 09:57:07",191639,0,bsearch,nonbrand,b_ad_1,desktop,https://www.bsearch.com
222166,"2014-04-01 09:58:33",191640,0,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
222167,"2014-04-01 09:58:38",191641,0,bsearch,nonbrand,b_ad_1,desktop,https://www.bsearch.com
222168,"2014-04-01 10:00:09",191642,0,NULL,NULL,NULL,desktop,https://www.bsearch.com
222169,"2014-04-01 10:00:48",191643,0,bsearch,nonbrand,b_ad_1,desktop,https://www.bsearch.com
222170,"2014-04-01 10:01:39",191644,0,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
222171,"2014-04-01 10:01:55",191645,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
222172,"2014-04-01 10:08:03",191646,0,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
222173,"2014-04-01 10:12:46",191647,0,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
222174,"2014-04-01 10:13:45",191648,0,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
222175,"2014-04-01 10:18:40",165630,1,NULL,NULL,NULL,mobile,NULL
222176,"2014-04-01 10:20:22",191649,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
222177,"2014-04-01 10:20:59",191650,0,NULL,NULL,NULL,mobile,https://www.gsearch.com
222178,"2014-04-01 10:21:06",191651,0,bsearch,nonbrand,b_ad_1,desktop,https://www.bsearch.com
222179,"2014-04-01 10:21:11",191652,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
222180,"2014-04-01 10:21:12",191653,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
222181,"2014-04-01 10:23:22",191654,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
222182,"2014-04-01 10:23:47",191655,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
222183,"2014-04-01 10:25:25",191656,0,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
222184,"2014-04-01 10:29:08",172067,1,NULL,NULL,NULL,desktop,NULL
222185,"2014-04-01 10:29:51",184806,1,bsearch,brand,b_ad_2,desktop,https://www.bsearch.com
222186,"2014-04-01 10:33:23",191657,0,gsearch,brand,g_ad_2,mobile,https://www.gsearch.com
222187,"2014-04-01 10:34:33",191658,0,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
222188,"2014-04-01 10:34:56",191659,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
222189,"2014-04-01 10:35:38",191660,0,bsearch,nonbrand,b_ad_1,desktop,https://www.bsearch.com
222190,"2014-04-01 10:36:48",191661,0,NULL,NULL,NULL,desktop,NULL
222191,"2014-04-01 10:40:27",191662,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
222192,"2014-04-01 10:41:18",159382,1,NULL,NULL,NULL,desktop,NULL
222193,"2014-04-01 10:42:09",191663,0,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
222194,"2014-04-01 10:43:06",162675,1,NULL,NULL,NULL,desktop,https://www.gsearch.com
222195,"2014-04-01 10:44:29",191664,0,NULL,NULL,NULL,desktop,https://www.gsearch.com
222196,"2014-04-01 10:48:05",191665,0,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
222197,"2014-04-01 10:48:20",191666,0,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
222198,"2014-04-01 10:48:30",164890,1,NULL,NULL,NULL,desktop,https://www.gsearch.com
222199,"2014-04-01 10:50:03",191667,0,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
222200,"2014-04-01 10:51:06",191668,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
222201,"2014-04-01 10:52:30",191669,0,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
222202,"2014-04-01 10:53:43",191670,0,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
222203,"2014-04-01 10:56:57",191671,0,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
222204,"2014-04-01 10:57:08",191672,0,NULL,NULL,NULL,desktop,NULL
222205,"2014-04-01 11:00:23",191673,0,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
222206,"2014-04-01 11:01:59",191674,0,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
222207,"2014-04-01 11:04:39",191675,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
222208,"2014-04-01 11:05:27",191676,0,bsearch,nonbrand,b_ad_1,mobile,https://www.bsearch.com
222209,"2014-04-01 11:07:03",191677,0,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
222210,"2014-04-01 11:08:16",191678,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
222211,"2014-04-01 11:09:00",191679,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
222212,"2014-04-01 11:10:45",191680,0,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
222213,"2014-04-01 11:11:11",191681,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
222214,"2014-04-01 11:12:04",191682,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
222215,"2014-04-01 11:15:57",191683,0,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
222216,"2014-04-01 11:16:28",191684,0,NULL,NULL,NULL,mobile,https://www.bsearch.com
222217,"2014-04-01 11:18:38",191685,0,NULL,NULL,NULL,desktop,NULL
222218,"2014-04-01 11:19:33",191686,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
222219,"2014-04-01 11:21:43",190158,1,NULL,NULL,NULL,desktop,NULL
222220,"2014-04-01 11:21:53",191687,0,NULL,NULL,NULL,desktop,https://www.gsearch.com
222221,"2014-04-01 11:22:43",191688,0,NULL,NULL,NULL,desktop,NULL
222222,"2014-04-01 11:25:32",191689,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
222223,"2014-04-01 11:25:37",191690,0,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
222224,"2014-04-01 11:26:31",191691,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
222225,"2014-04-01 11:26:33",191692,0,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
222226,"2014-04-01 11:26:48",191693,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
222227,"2014-04-01 11:26:52",191694,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
222228,"2014-04-01 11:26:58",191695,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
222229,"2014-04-01 11:28:29",157527,1,NULL,NULL,NULL,mobile,NULL
222230,"2014-04-01 11:31:50",191696,0,NULL,NULL,NULL,desktop,NULL
222231,"2014-04-01 11:32:23",191697,0,bsearch,nonbrand,b_ad_1,mobile,https://www.bsearch.com
222232,"2014-04-01 11:32:25",191698,0,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
222233,"2014-04-01 11:32:42",191699,0,NULL,NULL,NULL,desktop,NULL
222234,"2014-04-01 11:33:42",191700,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
222235,"2014-04-01 11:38:17",191701,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
222236,"2014-04-01 11:42:32",178020,1,NULL,NULL,NULL,mobile,NULL
222237,"2014-04-01 11:43:12",191702,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
222238,"2014-04-01 11:45:44",191703,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
222239,"2014-04-01 11:47:14",191704,0,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
222240,"2014-04-01 11:49:30",191705,0,gsearch,brand,g_ad_2,desktop,https://www.gsearch.com
222241,"2014-04-01 11:51:12",191706,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
222242,"2014-04-01 11:52:14",191707,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
222243,"2014-04-01 11:52:54",191708,0,gsearch,brand,g_ad_2,desktop,https://www.gsearch.com
222244,"2014-04-01 11:53:46",191709,0,gsearch,brand,g_ad_2,desktop,https://www.gsearch.com
222245,"2014-04-01 11:54:38",191710,0,NULL,NULL,NULL,desktop,NULL
222246,"2014-04-01 11:56:29",191711,0,bsearch,nonbrand,b_ad_1,desktop,https://www.bsearch.com
222247,"2014-04-01 11:58:26",191712,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
222248,"2014-04-01 11:59:56",191713,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
222249,"2014-04-01 12:00:02",191714,0,bsearch,nonbrand,b_ad_1,desktop,https://www.bsearch.com
222250,"2014-04-01 12:01:00",168818,1,gsearch,brand,g_ad_2,desktop,https://www.gsearch.com
222251,"2014-04-01 12:02:13",162723,1,NULL,NULL,NULL,mobile,https://www.gsearch.com
222252,"2014-04-01 12:02:21",191715,0,NULL,NULL,NULL,desktop,NULL
222253,"2014-04-01 12:02:28",191716,0,bsearch,nonbrand,b_ad_1,desktop,https://www.bsearch.com
222254,"2014-04-01 12:02:59",191717,0,bsearch,nonbrand,b_ad_1,desktop,https://www.bsearch.com
222255,"2014-04-01 12:03:55",191718,0,NULL,NULL,NULL,mobile,https://www.bsearch.com
222256,"2014-04-01 12:05:55",172076,1,NULL,NULL,NULL,desktop,https://www.gsearch.com
222257,"2014-04-01 12:07:55",191719,0,bsearch,nonbrand,b_ad_1,desktop,https://www.bsearch.com
222258,"2014-04-01 12:08:07",170880,1,NULL,NULL,NULL,desktop,NULL
222259,"2014-04-01 12:08:28",191720,0,NULL,NULL,NULL,desktop,https://www.gsearch.com
222260,"2014-04-01 12:08:37",191721,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
222261,"2014-04-01 12:09:45",191722,0,bsearch,nonbrand,b_ad_1,desktop,https://www.bsearch.com
222262,"2014-04-01 12:09:59",191723,0,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
222263,"2014-04-01 12:11:53",191724,0,bsearch,nonbrand,b_ad_1,desktop,https://www.bsearch.com
222264,"2014-04-01 12:12:36",191725,0,bsearch,nonbrand,b_ad_1,desktop,https://www.bsearch.com
222265,"2014-04-01 12:15:36",191726,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
222266,"2014-04-01 12:15:46",191727,0,NULL,NULL,NULL,desktop,https://www.gsearch.com
222267,"2014-04-01 12:16:27",191728,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
222268,"2014-04-01 12:17:51",191729,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
222269,"2014-04-01 12:19:06",159523,1,NULL,NULL,NULL,desktop,NULL
222270,"2014-04-01 12:19:36",191730,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
222271,"2014-04-01 12:19:54",164152,1,NULL,NULL,NULL,desktop,https://www.gsearch.com
222272,"2014-04-01 12:20:56",191731,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
222273,"2014-04-01 12:21:00",191732,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
222274,"2014-04-01 12:23:36",191733,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
222275,"2014-04-01 12:24:55",191734,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
222276,"2014-04-01 12:25:47",184892,1,NULL,NULL,NULL,desktop,NULL
222277,"2014-04-01 12:28:14",191735,0,bsearch,nonbrand,b_ad_1,desktop,https://www.bsearch.com
222278,"2014-04-01 12:29:13",167955,1,gsearch,brand,g_ad_2,mobile,https://www.gsearch.com
222279,"2014-04-01 12:30:18",191736,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
222280,"2014-04-01 12:30:50",191737,0,bsearch,nonbrand,b_ad_1,desktop,https://www.bsearch.com
222281,"2014-04-01 12:34:54",163486,1,NULL,NULL,NULL,mobile,NULL
222282,"2014-04-01 12:35:15",191738,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
222283,"2014-04-01 12:35:32",191739,0,gsearch,brand,g_ad_2,desktop,https://www.gsearch.com
222284,"2014-04-01 12:35:42",174538,1,NULL,NULL,NULL,mobile,NULL
222285,"2014-04-01 12:36:25",191740,0,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
222286,"2014-04-01 12:36:58",191741,0,NULL,NULL,NULL,desktop,NULL
222287,"2014-04-01 12:37:01",191742,0,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
222288,"2014-04-01 12:37:31",191743,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
222289,"2014-04-01 12:39:17",191744,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
222290,"2014-04-01 12:39:51",191745,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
222291,"2014-04-01 12:40:28",191746,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
222292,"2014-04-01 12:42:28",191747,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
222293,"2014-04-01 12:42:45",191748,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
222294,"2014-04-01 12:45:29",191749,0,bsearch,nonbrand,b_ad_1,desktop,https://www.bsearch.com
222295,"2014-04-01 12:45:56",191750,0,NULL,NULL,NULL,mobile,https://www.gsearch.com
